SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-14-2023,Single Family Residential,1418 Wilson Ave,Wheaton,IL,60189,425000,4,2.0,Wheaton,2430,7405,1978,,175,,Sold,,,https://www.redfin.com/IL/Wheaton/1418-Wilson-Ave-60189/home/18124562,MRED,11719212,N,Y,41.8560052,-88.0860567
PAST SALE,March-15-2023,Single Family Residential,933 Eddystone Cir,Naperville,IL,60565,660000,4,3.5,Brighton Ridge,3083,10890,1987,,214,13,Sold,,,https://www.redfin.com/IL/Naperville/933-Eddystone-Cir-60565/home/18070385,MRED,11672879,N,Y,41.7450813,-88.165374
PAST SALE,April-17-2023,Condo/Co-op,5900 Oakwood Dr Unit 5J,Lisle,IL,60532,166500,1,1.0,Four Lakes,750,,2005,,222,266,Sold,,,https://www.redfin.com/IL/Lisle/5900-Oakwood-Dr-60532/unit-5J/home/17980299,MRED,11737713,N,Y,41.7771045,-88.0819083
PAST SALE,March-24-2023,Single Family Residential,22W452 Sycamore Dr,Glen Ellyn,IL,60137,337000,3,2.0,Glen Ellyn,1071,11325,1960,,315,,Sold,,,https://www.redfin.com/IL/Glen-Ellyn/22W452-Sycamore-Dr-60137/home/18116205,MRED,11695987,N,Y,41.8226252,-88.0642277
PAST SALE,March-13-2023,Condo/Co-op,2630 Mitchell Dr #8,Woodridge,IL,60517,129000,1,1.0,Winston Hills,900,,1972,,143,302,Sold,,,https://www.redfin.com/IL/Woodridge/2630-Mitchell-Dr-60517/unit-8/home/18045833,MRED,11710350,N,Y,41.7677888,-88.0519504
PAST SALE,April-10-2023,Single Family Residential,9 Mallory Ct,Burr Ridge,IL,60527,1225000,6,6.0,Burr Ridge,6896,33976,2005,,178,500,Sold,,,https://www.redfin.com/IL/Burr-Ridge/9-Mallory-Ct-60527/home/18007863,MRED,11711954,N,Y,41.7668873,-87.9249388
PAST SALE,February-10-2023,Single Family Residential,1616 Leabrook Ln,Wheaton,IL,60189,470000,4,2.5,Springbrook,2040,11456,1969,,230,,Sold,,,https://www.redfin.com/IL/Wheaton/1616-Leabrook-Ln-60189/home/18127173,MRED,11677247,N,Y,41.8450119,-88.1328181
PAST SALE,April-25-2023,Single Family Residential,343 Catalpa Ave,Roselle,IL,60172,319900,3,2.0,Branigars,1778,,1956,,180,,Sold,,,https://www.redfin.com/IL/Roselle/343-Catalpa-Ave-60172/home/14173299,MRED,11734002,N,Y,41.9787879,-88.0688479
PAST SALE,,Single Family Residential,1930 Aspen Ln,Glendale Heights,IL,60139,200000,3,2.0,,1710,7498,1975,,117,,,,,https://www.redfin.com/IL/Glendale-Heights/1930-Aspen-Ln-60139/home/18183228,,,N,Y,41.9297288,-88.0752279
PAST SALE,March-17-2023,Condo/Co-op,225 Main St #214,Roselle,IL,60172,355000,2,2.0,Park Street Crossing,1704,,2009,,208,541,Sold,,,https://www.redfin.com/IL/Roselle/225-Main-St-60172/unit-214/home/17974257,MRED,11729738,N,Y,41.9826628,-88.0749076
PAST SALE,February-10-2023,Single Family Residential,544 E Central Ave,Lombard,IL,60148,367000,4,3.0,Lombard,1615,7548,1976,,227,,Sold,,,https://www.redfin.com/IL/Lombard/544-E-Central-Ave-60148/home/18094199,MRED,11703609,N,Y,41.8647979,-88.0033017
PAST SALE,March-15-2023,Single Family Residential,861 Plains Ct,Carol Stream,IL,60188,275000,3,2.0,Carol Stream,1523,11761,1983,,181,,Sold,,,https://www.redfin.com/IL/Carol-Stream/861-Plains-Ct-60188/home/17570488,MRED,11694991,N,Y,41.9162911,-88.1501624
PAST SALE,March-2-2023,Condo/Co-op,225 Main St #511,Roselle,IL,60172,379000,3,2.0,Keeneyville / Roselle,2120,,2008,,179,673,Sold,,,https://www.redfin.com/IL/Roselle/225-Main-St-60172/unit-511/home/17973521,MRED,11700550,N,Y,41.9826628,-88.0749076
PAST SALE,April-10-2023,Townhouse,3372 Ravinia Cir,Aurora,IL,60504,300000,3,2.5,Ogden Pointe,1806,,1996,,166,341,Sold,,,https://www.redfin.com/IL/Aurora/3372-Ravinia-Cir-60504/home/18067175,MRED,11740008,N,Y,41.7444241,-88.2311133
PAST SALE,March-6-2023,Townhouse,7944 Ashbrook Ct,Darien,IL,60561,409000,2,3.5,Ashbrook Place,2150,,2001,,190,440,Sold,,,https://www.redfin.com/IL/Darien/7944-Ashbrook-Ct-60561/home/17990870,MRED,11687199,N,Y,41.7438299,-87.9749038
PAST SALE,March-10-2023,Condo/Co-op,0N073 Coniston Ct #803,Winfield,IL,60190,220000,2,1.0,Highlake,924,,1982,,238,194,Sold,,,https://www.redfin.com/IL/Winfield/0N073-Coniston-Ct-60190/unit-803/home/18149289,MRED,11713530,N,Y,41.8733054,-88.1614259
PAST SALE,March-13-2023,Condo/Co-op,1833 Four Lakes Ave Unit 3A,Lisle,IL,60532,195000,2,1.0,Four Lakes,1086,,1974,,180,379,Sold,,,https://www.redfin.com/IL/Lisle/1833-Four-Lakes-Ave-60532/unit-3A/home/17981182,MRED,11709745,N,Y,41.7772125,-88.0860688
PAST SALE,May-1-2023,Single Family Residential,464 N Emery Ln,Elmhurst,IL,60126,460000,3,2.0,Elmhurst,1500,7791,1954,,307,,Sold,,,https://www.redfin.com/IL/Elmhurst/464-N-Emery-Ln-60126/home/18155375,MRED,11736274,N,Y,41.9125291,-87.9529127
PAST SALE,April-20-2023,Townhouse,1139 Bradbury Cir,Carol Stream,IL,60188,270000,2,1.5,Carol Stream,1322,,1986,,204,,Sold,,,https://www.redfin.com/IL/Carol-Stream/1139-Bradbury-Cir-60188/home/18188600,MRED,11736904,N,Y,41.9338676,-88.1305546
