SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-3-2023,Townhouse,13348 S Bayberry Ln,Plainfield,IL,60544,269000,2,2.0,Plainfield,1267,,2000,,212,369,Sold,,,https://www.redfin.com/IL/Plainfield/13348-S-Bayberry-Ln-60544/home/23334892,MRED,11742057,N,Y,41.64361,-88.126795
PAST SALE,April-28-2023,Single Family Residential,912 Neufairfield Dr,Joliet,IL,60432,330000,3,2.5,Joliet,1841,,2006,,179,15,Sold,,,https://www.redfin.com/IL/Joliet/912-Neufairfield-Dr-60432/home/23386367,MRED,11736916,N,Y,41.5426188,-88.0177727
PAST SALE,April-17-2023,Single Family Residential,7411 Ridgefield Ln,Tinley Park,IL,60487,463000,3,3.5,Brookside Glen,3002,10581,2005,,154,2,Sold,,,https://www.redfin.com/IL/Tinley-Park/7411-Ridgefield-Ln-60487/home/23363954,MRED,11728382,N,Y,41.538623,-87.797867
PAST SALE,March-13-2023,Single Family Residential,253 Tonell Ave,New Lenox,IL,60451,455000,4,2.5,Laurel Meadow,2977,22215,2007,,153,,Sold,,,https://www.redfin.com/IL/New-Lenox/253-Tonell-Ave-60451/home/23389849,MRED,11716657,N,Y,41.5056297,-87.9512856
PAST SALE,February-28-2023,Single Family Residential,2751 E Old Post Rd,Crete,IL,60417,272000,4,2.5,Crete,2388,23958,1981,,114,,Sold,,,https://www.redfin.com/IL/Crete/2751-E-Old-Post-Rd-60417/home/23166944,MRED,11700114,N,Y,41.4466426,-87.5463458
PAST SALE,April-11-2023,Single Family Residential,6512 Klinger Ln,Plainfield,IL,60586,369000,4,3.5,Mayfair,2506,10890,1998,,147,,Sold,,,https://www.redfin.com/IL/Plainfield/6512-Klinger-Ln-60586/home/21753480,MRED,11728802,N,Y,41.5759187,-88.2434182
PAST SALE,April-21-2023,Single Family Residential,1212 Quail Dr,Plainfield,IL,60586,291100,3,1.5,Pheasant Landing,1338,8712,2004,,218,6,Sold,,,https://www.redfin.com/IL/Plainfield/1212-Quail-Dr-60586/home/23348969,MRED,11731641,N,Y,41.5450156,-88.1984617
PAST SALE,March-30-2023,Townhouse,21441 Carlton St,Crest Hill,IL,60403,242000,2,2.5,Cambridge Crest,1474,,2005,,164,15,Sold,,,https://www.redfin.com/IL/Crest-Hill/21441-Carlton-St-60403/home/23371453,MRED,11702191,N,Y,41.5724755,-88.1387791
PAST SALE,February-23-2023,Townhouse,671 Zachary Dr,Romeoville,IL,60446,262500,3,2.5,Lakewood Falls,1768,,2003,,148,35,Sold,,,https://www.redfin.com/IL/Romeoville/671-Zachary-Dr-60446/home/23231922,MRED,11692887,N,Y,41.5999159,-88.1283383
PAST SALE,April-20-2023,Townhouse,606 Six Pines Dr,Romeoville,IL,60446,198900,2,1.5,Honeytree,1321,,1996,,151,42,Sold,,,https://www.redfin.com/IL/Romeoville/606-Six-Pines-Dr-60446/home/23290869,MRED,11734699,N,Y,41.6659932,-88.0805646
PAST SALE,April-3-2023,Condo/Co-op,1709 Peachtree Dr,Lockport,IL,60441,286000,3,2.5,Homer / Lockport,1650,,2005,,173,24,Sold,,,https://www.redfin.com/IL/Lockport/1709-Peachtree-Dr-60441/home/23175990,MRED,11719619,N,Y,41.5783074,-88.036275
PAST SALE,February-24-2023,Single Family Residential,21323 S Majestic Pine St,Shorewood,IL,60404,525000,4,3.5,Shorewood,3286,12196,2007,,160,28,Sold,,,https://www.redfin.com/IL/Shorewood/21323-S-Majestic-Pine-St-60404/home/23385818,MRED,11700223,N,Y,41.4953172,-88.2243987
PAST SALE,February-10-2023,Townhouse,2336 Georgetown Ct #0,Aurora,IL,60503,280000,3,3.0,Aurora / Eola,1782,,2004,,157,371,Sold,,,https://www.redfin.com/IL/Aurora/2336-Georgetown-Ct-60503/unit-16-1/home/23351088,MRED,11685182,N,Y,41.7110106,-88.2502047
PAST SALE,March-3-2023,Single Family Residential,154 Cheyenne Ct,Bolingbrook,IL,60440,329000,4,2.0,Bolingbrook,1671,,1975,,197,,Sold,,,https://www.redfin.com/IL/Bolingbrook/154-Cheyenne-Ct-60440/home/23334639,MRED,11695838,N,Y,41.700655,-88.0937588
PAST SALE,May-1-2023,Single Family Residential,25301 Pavilion Pl,Plainfield,IL,60585,447000,4,3.5,Tuttle Estates,2332,10890,2006,,192,15,Sold,,,https://www.redfin.com/IL/Plainfield/25301-Pavilion-Pl-60585/home/23374117,MRED,11736989,N,Y,41.6447939,-88.235412
PAST SALE,February-24-2023,Single Family Residential,14341 W Margaret St,Manhattan,IL,60442,510000,5,2.5,Hanover Estates,3200,16988,2018,,159,27,Sold,,,https://www.redfin.com/IL/Manhattan/14341-W-Margaret-St-60442/home/23255183,MRED,11697842,N,Y,41.4460232,-87.9619675
PAST SALE,February-28-2023,Townhouse,16500 Willow Walk Dr #0,Lockport,IL,60441,263000,3,2.5,Homer / Lockport,1760,,2004,,149,190,Sold,,,https://www.redfin.com/IL/Lockport/16500-Willow-Walk-Dr-60441/home/23232668,MRED,11697705,N,Y,41.56835,-88.0183377
PAST SALE,February-27-2023,Townhouse,16027 Golfview Dr,Lockport,IL,60441,270000,3,2.0,Arrowhead South,1808,2176,1998,,149,100,Sold,,,https://www.redfin.com/IL/Lockport/16027-Golfview-Dr-60441/home/17137889,MRED,11701483,N,Y,41.5711716,-88.0074675
PAST SALE,March-10-2023,Townhouse,271 Navajo Dr,Bolingbrook,IL,60440,225000,3,2.0,Bolingbrook,1278,,1971,,176,150,Sold,,,https://www.redfin.com/IL/Bolingbrook/271-Navajo-Dr-60440/home/23382577,MRED,11644259,N,Y,41.7043696,-88.0854512
