,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1300,April-18-2023,159 E Walton Pl Unit 32A,Chicago,5200000.0,3.0,3.5,CHI - Near North Side,1928.0,,965.0,https://www.redfin.com/IL/Chicago/159-E-Walton-Pl-60611/unit-32A/home/12593128,41.8997872,-87.6234987,"$5,200,000",1928,$965,orange,1,159 E Walton Pl Unit 32A Chicago
532,April-12-2023,132 E Delaware Pl #6005,Chicago,2860000.0,3.0,3.5,Bloomingdales,1989.0,,798.0,https://www.redfin.com/IL/Chicago/132-E-Delaware-Pl-60611/unit-6005/home/14120656,41.8994922,-87.6251109,"$2,860,000",1989,$798,orange,2,132 E Delaware Pl #6005 Chicago
1738,April-26-2023,363 E Wacker Dr #2403,Chicago,2840000.0,4.0,4.5,CHI - Loop,2020.0,,798.0,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-2403/home/177172908,41.8874508,-87.6174598,"$2,840,000",2020,$798,orange,3,363 E Wacker Dr #2403 Chicago
73,April-6-2023,305 S Racine Ave Ph -A,Chicago,2354394.0,5.0,5.0,CHI - Near West Side,2021.0,,741.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-A/home/172525572,41.8775929,-87.6568178,"$2,354,394",2021,$741,orange,4,305 S Racine Ave Ph -A Chicago
866,April-21-2023,415 E North Water St #1305,Chicago,2100000.0,3.0,3.0,CHI - Near North Side,2005.0,,446.0,https://www.redfin.com/IL/Chicago/415-E-North-Water-St-60611/unit-1305/home/179146933,41.8893735,-87.6168504,"$2,100,000",2005,$446,orange,5,415 E North Water St #1305 Chicago
1523,April-7-2023,363 E Wacker Dr #4402,Chicago,2027116.0,3.0,2.0,CHI - Loop,2020.0,,969.0,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-4402/home/177172948,41.8874508,-87.6174598,"$2,027,116",2020,$969,orange,6,363 E Wacker Dr #4402 Chicago
421,April-25-2023,840 N Lake Shore Dr #1703,Chicago,2000000.0,3.0,3.5,CHI - Near North Side,2001.0,,625.0,https://www.redfin.com/IL/Chicago/840-N-Lake-Shore-Dr-60611/unit-1703/home/12681896,41.8979713,-87.6180674,"$2,000,000",2001,$625,orange,7,840 N Lake Shore Dr #1703 Chicago
1475,April-18-2023,10 E Delaware Pl Unit 29B,Chicago,1875000.0,3.0,3.5,CHI - Near North Side,2010.0,,691.0,https://www.redfin.com/IL/Chicago/10-E-Delaware-Pl-60611/unit-29B/home/113096393,41.8993009,-87.6279319,"$1,875,000",2010,$691,orange,8,10 E Delaware Pl Unit 29B Chicago
457,April-24-2023,1719 N Burling St Unit 4N,Chicago,1850000.0,3.0,2.5,CHI - Lincoln Park,2023.0,,,https://www.redfin.com/IL/Chicago/1719-N-Burling-St-60614/unit-4N/home/182101063,41.9133356,-87.6468838,"$1,850,000",2023,$nan,orange,9,1719 N Burling St Unit 4N Chicago
65,April-18-2023,305 S Racine Ave Ph -B,Chicago,1846120.0,4.0,4.5,CHI - Near West Side,2021.0,,595.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-B/home/172525570,41.8775929,-87.6568178,"$1,846,120",2021,$595,orange,10,305 S Racine Ave Ph -B Chicago
1036,April-28-2023,363 E Wacker Dr #3401,Chicago,1845000.0,3.0,2.0,CHI - Loop,,,763.0,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-3401/home/104321909,41.8874508,-87.6174598,"$1,845,000",nan,$763,blue,11,363 E Wacker Dr #3401 Chicago
103,April-12-2023,1719 N Burling St Unit 4S,Chicago,1800000.0,3.0,2.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/1719-N-Burling-St-60614/unit-4S/home/182101739,41.9133356,-87.6468838,"$1,800,000",2022,$nan,blue,12,1719 N Burling St Unit 4S Chicago
98,April-19-2023,2215 N Halsted St Unit 4S,Chicago,1739439.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-4S/home/177930007,41.922347,-87.6482846,"$1,739,439",2022,$nan,blue,13,2215 N Halsted St Unit 4S Chicago
1721,April-10-2023,807 Davis St #1705,Evanston,1700000.0,4.0,3.5,Evanston,2007.0,,482.0,https://www.redfin.com/IL/Evanston/807-Davis-St-60201/unit-1705/home/45511982,42.0472535,-87.6825151,"$1,700,000",2007,$482,blue,14,807 Davis St #1705 Evanston
1690,April-3-2023,451 E Grand Ave #4504,Chicago,1665000.0,2.0,2.5,CHI - Near North Side,2019.0,,959.0,https://www.redfin.com/IL/Chicago/451-E-Grand-Ave-60611/unit-4504/home/178527062,41.8915302,-87.6155923,"$1,665,000",2019,$959,blue,15,451 E Grand Ave #4504 Chicago
841,April-28-2023,540 W Webster Ave #1113,Chicago,1641250.0,3.0,3.5,CHI - Lincoln Park,2017.0,,771.0,https://www.redfin.com/IL/Chicago/540-W-Webster-Ave-60614/unit-1113/home/167585149,41.9220507,-87.6430384,"$1,641,250",2017,$771,blue,16,540 W Webster Ave #1113 Chicago
935,April-14-2023,1526 N Wieland St Unit 4S,Chicago,1600000.0,3.0,2.5,CHI - Near North Side,2023.0,,,https://www.redfin.com/IL/Chicago/1526-N-Wieland-St-60610/unit-4S/home/183734148,41.9101468,-87.6359533,"$1,600,000",2023,$nan,blue,17,1526 N Wieland St Unit 4S Chicago
46,April-7-2023,841 W Lill Ave,Chicago,1590000.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/841-W-Lill-Ave-60614/Ph/home/183429322,41.9279506,-87.6505021,"$1,590,000",2022,$nan,blue,18,841 W Lill Ave Chicago
120,April-28-2023,2215 N Halsted St Unit 3S,Chicago,1580000.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-3S/home/184645126,41.922347,-87.6482846,"$1,580,000",2022,$nan,blue,19,2215 N Halsted St Unit 3S Chicago
1658,April-28-2023,419 W Wellington Ave #2,Chicago,1550000.0,4.0,3.0,CHI - Lake View,1919.0,,388.0,https://www.redfin.com/IL/Chicago/419-W-Wellington-Ave-60657/unit-2/home/13374137,41.9363611,-87.6402726,"$1,550,000",1919,$388,blue,20,419 W Wellington Ave #2 Chicago
1734,April-21-2023,2215 N Halsted St Unit 2S,Chicago,1550000.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-2S/home/178796313,41.922347,-87.6482846,"$1,550,000",2022,$nan,blue,21,2215 N Halsted St Unit 2S Chicago
1454,April-6-2023,401 N Wabash Ave Unit 63E,Chicago,1535000.0,2.0,3.0,Trump Tower Chicago,2008.0,,557.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-63E/home/19643337,41.8888012,-87.6263094,"$1,535,000",2008,$557,blue,22,401 N Wabash Ave Unit 63E Chicago
97,April-18-2023,2215 N Halsted St Unit 4N,Chicago,1533672.0,3.0,3.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-4N/home/177930005,41.922347,-87.6482846,"$1,533,672",2022,$nan,blue,23,2215 N Halsted St Unit 4N Chicago
1074,April-11-2023,21 E Huron St #2804,Chicago,1500000.0,3.0,2.5,The Pinnacle,2005.0,,600.0,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-2804/home/12662432,41.8945104,-87.6271139,"$1,500,000",2005,$600,blue,24,21 E Huron St #2804 Chicago
1528,April-28-2023,21 E Huron St #3703,Chicago,1475000.0,4.0,3.5,The Pinnacle,2005.0,,486.0,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-3703/home/12648117,41.8945104,-87.6271139,"$1,475,000",2005,$486,blue,25,21 E Huron St #3703 Chicago
331,April-12-2023,600 N Lake Shore Dr #3711,Chicago,1450000.0,3.0,3.0,CHI - Near North Side,2008.0,,683.0,https://www.redfin.com/IL/Chicago/600-N-Lake-Shore-Dr-60611/unit-3711/home/13033781,41.892964,-87.6157068,"$1,450,000",2008,$683,blue,26,600 N Lake Shore Dr #3711 Chicago
1449,April-11-2023,1462 W Byron St #2,Chicago,1450000.0,4.0,3.5,CHI - Lake View,2023.0,,467.0,https://www.redfin.com/IL/Chicago/1462-W-Byron-St-60613/unit-2/home/183858331,41.9526987,-87.6667229,"$1,450,000",2023,$467,blue,27,1462 W Byron St #2 Chicago
274,April-28-2023,2215 N Halsted St Unit 1N,Chicago,1425000.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-1N/home/179872204,41.922347,-87.6482846,"$1,425,000",2022,$nan,blue,28,2215 N Halsted St Unit 1N Chicago
355,April-5-2023,1719 N Burling St Unit 3S,Chicago,1400000.0,3.0,2.5,CHI - Lincoln Park,2023.0,,,https://www.redfin.com/IL/Chicago/1719-N-Burling-St-60614/unit-3S/home/184661131,41.9133356,-87.6468838,"$1,400,000",2023,$nan,blue,29,1719 N Burling St Unit 3S Chicago
1419,April-10-2023,1307 W Wrightwood Ave #305,Chicago,1400000.0,3.0,3.0,CHI - Lincoln Park,2009.0,,,https://www.redfin.com/IL/Chicago/1307-W-Wrightwood-Ave-60614/unit-305/home/45510816,41.9286363,-87.6613793,"$1,400,000",2009,$nan,blue,30,1307 W Wrightwood Ave #305 Chicago
1527,April-3-2023,305 S Racine Ave Unit 6A,Chicago,1384695.0,4.0,4.0,CHI - Near West Side,2021.0,,579.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-6A/home/171203459,41.8775929,-87.6568178,"$1,384,695",2021,$579,blue,31,305 S Racine Ave Unit 6A Chicago
758,April-11-2023,1000 N State St #13,Chicago,1360000.0,4.0,3.5,CHI - Near North Side,1973.0,,340.0,https://www.redfin.com/IL/Chicago/1000-N-State-St-60610/unit-13/home/184079562,41.9010587,-87.628587,"$1,360,000",1973,$340,blue,32,1000 N State St #13 Chicago
333,April-18-2023,1143 W Altgeld St #1,Chicago,1350000.0,4.0,2.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/1143-W-Altgeld-St-60614/unit-1/home/179884869,41.9269345,-87.6576699,"$1,350,000",2022,$nan,blue,33,1143 W Altgeld St #1 Chicago
568,April-12-2023,450 E Waterside Dr #2502,Chicago,1345000.0,3.0,2.5,CHI - Loop,2007.0,,631.0,https://www.redfin.com/IL/Chicago/450-E-Waterside-Dr-60601/unit-2502/home/26815490,41.8871183,-87.6154424,"$1,345,000",2007,$631,blue,34,450 E Waterside Dr #2502 Chicago
273,April-21-2023,841 W Lill Ave #1,Chicago,1340000.0,4.0,3.5,CHI - Lincoln Park,2023.0,,,https://www.redfin.com/IL/Chicago/841-W-Lill-Ave-60614/unit-1/home/13360501,41.9279506,-87.6505021,"$1,340,000",2023,$nan,blue,35,841 W Lill Ave #1 Chicago
1435,April-14-2023,10 E Delaware Pl Unit 12E,Chicago,1340000.0,3.0,3.5,CHI - Near North Side,2010.0,,609.0,https://www.redfin.com/IL/Chicago/10-E-Delaware-Pl-60611/unit-12E/home/113096882,41.8993009,-87.6279319,"$1,340,000",2010,$609,blue,36,10 E Delaware Pl Unit 12E Chicago
102,April-19-2023,2215 N Halsted St Unit 3N,Chicago,1300000.0,3.0,3.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-3N/home/182241847,41.922347,-87.6482846,"$1,300,000",2022,$nan,blue,37,2215 N Halsted St Unit 3N Chicago
1513,April-19-2023,1040 N Lake Shore Dr Unit 31D,Chicago,1300000.0,3.0,3.5,CHI - Near North Side,1964.0,,371.0,https://www.redfin.com/IL/Chicago/1040-N-Lake-Shore-Dr-60611/unit-31D/home/14123007,41.9020249,-87.6246949,"$1,300,000",1964,$371,blue,38,1040 N Lake Shore Dr Unit 31D Chicago
662,April-24-2023,60 E Monroe St #4102,Chicago,1295000.0,3.0,2.5,The Legacy at Millennium Park,2009.0,,658.0,https://www.redfin.com/IL/Chicago/60-E-Monroe-St-60603/unit-4102/home/21847389,41.8809978,-87.6256565,"$1,295,000",2009,$658,blue,39,60 E Monroe St #4102 Chicago
1622,April-19-2023,2215 N Halsted St Unit 2N,Chicago,1275000.0,3.0,3.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2215-N-Halsted-St-60614/unit-2N/home/177922305,41.922347,-87.6482846,"$1,275,000",2022,$nan,blue,40,2215 N Halsted St Unit 2N Chicago
159,April-14-2023,1846 N Mohawk St,Chicago,1275000.0,3.0,2.0,CHI - Lincoln Park,1996.0,,563.0,https://www.redfin.com/IL/Chicago/1846-N-Mohawk-St-60614/home/179483482,41.9159861,-87.642726,"$1,275,000",1996,$563,blue,41,1846 N Mohawk St Chicago
1698,April-4-2023,2640 N Bosworth Ave Unit 1N,Chicago,1250000.0,4.0,2.5,CHI - Lincoln Park,2022.0,,521.0,https://www.redfin.com/IL/Chicago/2640-N-Bosworth-Ave-60614/unit-1N/home/180975973,41.9300198,-87.6673286,"$1,250,000",2022,$521,blue,42,2640 N Bosworth Ave Unit 1N Chicago
314,April-4-2023,1500 W Wrightwood Ave #3,Chicago,1250000.0,3.0,2.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/1500-W-Wrightwood-Ave-60614/unit-3/home/183821871,41.9289845,-87.6660957,"$1,250,000",2022,$nan,blue,43,1500 W Wrightwood Ave #3 Chicago
54,April-28-2023,1538 N North Park Ave #1,Chicago,1225000.0,3.0,2.5,CHI - Near North Side,2015.0,,480.0,https://www.redfin.com/IL/Chicago/1538-N-North-Park-Ave-60610/unit-1/home/90176028,41.91045,-87.6368859,"$1,225,000",2015,$480,blue,44,1538 N North Park Ave #1 Chicago
1423,April-7-2023,435 N Michigan Ave #701,Chicago,1212000.0,1.0,1.5,Tribune Tower Residences,2021.0,,712.0,https://www.redfin.com/IL/Chicago/435-N-Michigan-Ave-60611/unit-701/home/176405036,41.8903627,-87.6236499,"$1,212,000",2021,$712,blue,45,435 N Michigan Ave #701 Chicago
497,April-6-2023,3217 N Southport Ave #2,Chicago,1205000.0,3.0,2.5,CHI - Lake View,2022.0,,,https://www.redfin.com/IL/Chicago/3217-N-Southport-Ave-60657/unit-2/home/181487984,41.9403396,-87.663531,"$1,205,000",2022,$nan,blue,46,3217 N Southport Ave #2 Chicago
130,April-25-2023,363 E Wacker Dr #3907,Chicago,1188000.0,1.0,1.5,CHI - Loop,2020.0,,903.0,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-3907/home/179391242,41.8878121,-87.6174224,"$1,188,000",2020,$903,blue,47,363 E Wacker Dr #3907 Chicago
484,April-7-2023,736 N Noble St #3,Chicago,1175000.0,4.0,3.0,CHI - West Town,2023.0,,294.0,https://www.redfin.com/IL/Chicago/736-N-Noble-St-60642/unit-3/home/184683684,41.8956985,-87.6625314,"$1,175,000",2023,$294,blue,48,736 N Noble St #3 Chicago
953,April-28-2023,736 W Melrose St Unit 4E,Chicago,1160000.0,3.0,2.0,CHI - Lake View,2019.0,,635.0,https://www.redfin.com/IL/Chicago/736-W-Melrose-St-60657/unit-4E/home/165847848,41.9412641,-87.6482923,"$1,160,000",2019,$635,blue,49,736 W Melrose St Unit 4E Chicago
115,April-24-2023,2023 N Bissell St #1,Chicago,1150000.0,3.0,2.5,CHI - Lincoln Park,2009.0,,,https://www.redfin.com/IL/Chicago/2023-N-Bissell-St-60614/unit-1/home/40367789,41.9188742,-87.6519172,"$1,150,000",2009,$nan,blue,50,2023 N Bissell St #1 Chicago
1657,April-14-2023,132 E Delaware Pl #5607,Chicago,1150000.0,2.0,2.0,CHI - Near North Side,1988.0,,563.0,https://www.redfin.com/IL/Chicago/132-E-Delaware-Pl-60611/unit-5607/home/14119766,41.8994922,-87.6251109,"$1,150,000",1988,$563,blue,51,132 E Delaware Pl #5607 Chicago
1086,April-10-2023,55 E Erie St #3005,Chicago,1150000.0,3.0,3.0,CHI - Near North Side,2004.0,,482.0,https://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-3005/home/12680322,41.893878,-87.626039,"$1,150,000",2004,$482,blue,52,55 E Erie St #3005 Chicago
1424,April-28-2023,2732 N Seminary Ave #1,Chicago,1135000.0,4.0,3.5,CHI - Lincoln Park,2014.0,,408.0,https://www.redfin.com/IL/Chicago/2732-N-Seminary-Ave-60614/unit-1/home/113043781,41.9315793,-87.6560803,"$1,135,000",2014,$408,blue,53,2732 N Seminary Ave #1 Chicago
1688,April-4-2023,1212 N Lake Shore Dr Unit 33AS,Chicago,1125000.0,3.0,2.5,CHI - Near North Side,1970.0,,523.0,https://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-33AS/home/14123449,41.9045194,-87.6253855,"$1,125,000",1970,$523,blue,54,1212 N Lake Shore Dr Unit 33AS Chicago
487,April-5-2023,600 N Lake Shore Dr #612,Chicago,1125000.0,3.0,3.5,CHI - Near North Side,2008.0,,442.0,https://www.redfin.com/IL/Chicago/600-N-Lake-Shore-Dr-60611/unit-612/home/25710925,41.892964,-87.6157068,"$1,125,000",2008,$442,blue,55,600 N Lake Shore Dr #612 Chicago
1357,April-20-2023,25 E Superior St #3402,Chicago,1125000.0,3.0,3.0,Fordham,2003.0,,431.0,https://www.redfin.com/IL/Chicago/25-E-Superior-St-60611/unit-3402/home/12695394,41.8954074,-87.6272288,"$1,125,000",2003,$431,blue,56,25 E Superior St #3402 Chicago
1451,April-17-2023,501 N Clinton St #1603,Chicago,1100000.0,3.0,3.0,Kinzie Park,2000.0,,467.0,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-1603/home/12649712,41.8909464,-87.6423079,"$1,100,000",2000,$467,blue,57,501 N Clinton St #1603 Chicago
1724,April-10-2023,403 N Wabash Ave Unit 4C,Chicago,1085000.0,3.0,3.0,Renelle on the River,2019.0,,482.0,https://www.redfin.com/IL/Chicago/403-N-Wabash-Ave-60611/unit-4C/home/177083080,41.8896781,-87.6256434,"$1,085,000",2019,$482,blue,58,403 N Wabash Ave Unit 4C Chicago
1079,April-25-2023,2816 N Southport Ave #1,Chicago,1075000.0,4.0,3.5,CHI - Lake View,2023.0,,,https://www.redfin.com/IL/Chicago/2816-N-Southport-Ave-60657/unit-1/home/181504687,41.9330874,-87.663837,"$1,075,000",2023,$nan,blue,59,2816 N Southport Ave #1 Chicago
1533,April-26-2023,1701 W Webster Ave #610,Chicago,1059500.0,3.0,3.0,Triangle Square,2019.0,,479.0,https://www.redfin.com/IL/Chicago/1701-W-Webster-Ave-60614/unit-610/home/169051598,41.92134,-87.6711295,"$1,059,500",2019,$479,blue,60,1701 W Webster Ave #610 Chicago
903,April-28-2023,501 N Clinton St #703,Chicago,1057000.0,3.0,3.0,Kinzie Park Tower,2000.0,,378.0,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-703/home/12659554,41.8909464,-87.6423079,"$1,057,000",2000,$378,blue,61,501 N Clinton St #703 Chicago
1372,April-3-2023,360 W Illinois St Unit 3B,Chicago,1050000.0,3.0,2.0,CHI - Near North Side,,,457.0,https://www.redfin.com/IL/Chicago/360-W-Illinois-St-60654/unit-3B/home/12736660,41.8908603,-87.6380723,"$1,050,000",nan,$457,blue,62,360 W Illinois St Unit 3B Chicago
1707,April-10-2023,401 N Wabash Ave Unit 52D,Chicago,1050000.0,2.0,2.5,Trump Tower Chicago,2008.0,,519.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-52D/home/13123800,41.8888012,-87.6263094,"$1,050,000",2008,$519,blue,63,401 N Wabash Ave Unit 52D Chicago
1405,April-4-2023,3217 N Southport Ave #1,Chicago,1050000.0,4.0,2.5,CHI - Lake View,2022.0,,457.0,https://www.redfin.com/IL/Chicago/3217-N-Southport-Ave-60657/unit-1/home/181487970,41.9403396,-87.663531,"$1,050,000",2022,$457,blue,64,3217 N Southport Ave #1 Chicago
1660,April-17-2023,2236 N Kenmore Ave Unit 3N,Chicago,1042000.0,3.0,2.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2236-N-Kenmore-Ave-60614/unit-3N/home/179851858,41.9228556,-87.6550118,"$1,042,000",2022,$nan,blue,65,2236 N Kenmore Ave Unit 3N Chicago
1576,April-3-2023,1740 N Clark St #1722,Chicago,1025000.0,3.0,3.5,Eugenie Terrace,1986.0,,,https://www.redfin.com/IL/Chicago/1740-N-Clark-St-60614/unit-1722/home/181834191,41.9140897,-87.6338499,"$1,025,000",1986,$nan,blue,66,1740 N Clark St #1722 Chicago
1123,April-28-2023,2209 W Belmont Ave #1,Chicago,1010000.0,4.0,4.0,CHI - North Center,2022.0,,253.0,https://www.redfin.com/IL/Chicago/2209-W-Belmont-Ave-60618/unit-1/home/182636167,41.9393143,-87.6836392,"$1,010,000",2022,$253,blue,67,2209 W Belmont Ave #1 Chicago
298,April-26-2023,440 N Halsted St Unit 4B,Chicago,1005000.0,3.0,2.5,CHI - West Town,2016.0,,419.0,https://www.redfin.com/IL/Chicago/440-N-Halsted-St-60642/unit-4B/home/175653506,41.8902644,-87.6479663,"$1,005,000",2016,$419,blue,68,440 N Halsted St Unit 4B Chicago
1632,April-3-2023,1840 W Grace St Unit 1E,Chicago,1000000.0,4.0,2.5,CHI - North Center,2023.0,,333.0,https://www.redfin.com/IL/Chicago/1840-W-Grace-St-60613/unit-1E/home/182304331,41.9507726,-87.6756865,"$1,000,000",2023,$333,blue,69,1840 W Grace St Unit 1E Chicago
1365,April-10-2023,2051 N Racine Ave #2,Chicago,995000.0,3.0,2.0,CHI - Lincoln Park,2023.0,,622.0,https://www.redfin.com/IL/Chicago/2051-N-Racine-Ave-60614/unit-2/home/183736912,41.9195039,-87.6580167,"$995,000",2023,$622,blue,70,2051 N Racine Ave #2 Chicago
979,April-21-2023,1711 W Roscoe St #1,Chicago,980000.0,3.0,2.5,CHI - Lake View,2019.0,,400.0,https://www.redfin.com/IL/Chicago/1711-W-Roscoe-St-60657/unit-1/home/184474907,41.9431179,-87.6717132,"$980,000",2019,$400,blue,71,1711 W Roscoe St #1 Chicago
1144,April-11-2023,2517 N Southport Ave #1,Chicago,980000.0,4.0,2.5,CHI - Lincoln Park,2010.0,,,https://www.redfin.com/IL/Chicago/2517-N-Southport-Ave-60614/unit-1/home/49705878,41.927569,-87.6630662,"$980,000",2010,$nan,blue,72,2517 N Southport Ave #1 Chicago
690,April-3-2023,1831 N Larrabee St #2,Chicago,980000.0,3.0,2.0,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/1831-N-Larrabee-St-60614/unit-2/home/177954028,41.9155616,-87.6433069,"$980,000",2022,$nan,blue,73,1831 N Larrabee St #2 Chicago
736,April-21-2023,639 W Wrightwood Ave #5,Chicago,975000.0,3.0,2.5,CHI - Lincoln Park,2012.0,,464.0,https://www.redfin.com/IL/Chicago/639-W-Wrightwood-Ave-60614/unit-5/home/64225725,41.9290309,-87.6442309,"$975,000",2012,$464,blue,74,639 W Wrightwood Ave #5 Chicago
947,April-28-2023,424 W Armitage Ave Unit F,Chicago,960000.0,3.0,2.5,The Pointe,1996.0,,384.0,https://www.redfin.com/IL/Chicago/424-W-Armitage-Ave-60614/unit-F/home/13349965,41.91847,-87.6396365,"$960,000",1996,$384,blue,75,424 W Armitage Ave Unit F Chicago
1329,April-25-2023,60 E Monroe St #1801,Chicago,950000.0,3.0,2.5,CHI - Loop,2009.0,,543.0,https://www.redfin.com/IL/Chicago/60-E-Monroe-St-60603/unit-1801/home/45508256,41.8809978,-87.6256565,"$950,000",2009,$543,blue,76,60 E Monroe St #1801 Chicago
250,April-28-2023,1615 N Wolcott Ave #203,Chicago,950000.0,3.0,2.0,CHI - West Town,2008.0,,,https://www.redfin.com/IL/Chicago/1615-N-Wolcott-Ave-60622/unit-203/home/40368710,41.9110651,-87.6749199,"$950,000",2008,$nan,blue,77,1615 N Wolcott Ave #203 Chicago
766,April-3-2023,4647 N Clark St #3,Chicago,950000.0,4.0,3.5,CHI - Uptown,2022.0,,,https://www.redfin.com/IL/Chicago/4647-N-Clark-St-60640/unit-3/home/183867089,41.9666836,-87.6668111,"$950,000",2022,$nan,blue,78,4647 N Clark St #3 Chicago
542,April-14-2023,1233 N Paulina St #2,Chicago,943000.0,3.0,2.5,CHI - West Town,2019.0,,429.0,https://www.redfin.com/IL/Chicago/1233-N-Paulina-St-60622/unit-2/home/184156730,41.9042917,-87.6702301,"$943,000",2019,$429,blue,79,1233 N Paulina St #2 Chicago
1147,April-11-2023,2521 N Ashland Ave #3,Chicago,942500.0,3.0,2.0,CHI - Lincoln Park,2011.0,,,https://www.redfin.com/IL/Chicago/2521-N-Ashland-Ave-60614/unit-3/home/52634386,41.9276652,-87.6678568,"$942,500",2011,$nan,blue,80,2521 N Ashland Ave #3 Chicago
704,April-28-2023,4645 N Clark St #3,Chicago,936000.0,4.0,3.5,CHI - Uptown,2022.0,,,https://www.redfin.com/IL/Chicago/4645-N-Clark-St-60640/unit-3/home/184814101,41.9666157,-87.6668014,"$936,000",2022,$nan,blue,81,4645 N Clark St #3 Chicago
1602,April-14-2023,333 N Canal St #2104,Chicago,925000.0,3.0,2.5,Residences at Riverbend,2002.0,,356.0,https://www.redfin.com/IL/Chicago/333-N-Canal-St-60606/unit-2104/home/12649055,41.887489,-87.6395492,"$925,000",2002,$356,blue,82,333 N Canal St #2104 Chicago
83,April-7-2023,1528 N Wood St #1,Chicago,923000.0,3.0,2.5,CHI - West Town,2023.0,,,https://www.redfin.com/IL/Chicago/1528-N-Wood-St-60622/unit-1/home/185015471,41.909619,-87.672879,"$923,000",2023,$nan,blue,83,1528 N Wood St #1 Chicago
1719,April-18-2023,340 E Randolph St #3804,Chicago,910000.0,2.0,2.5,CHI - Loop,2007.0,,478.0,https://www.redfin.com/IL/Chicago/340-E-Randolph-St-60601/unit-3804/home/21802161,41.8847771,-87.6190621,"$910,000",2007,$478,blue,84,340 E Randolph St #3804 Chicago
671,April-14-2023,1644 W Erie St #2,Chicago,908000.0,3.0,2.5,CHI - West Town,2015.0,,345.0,https://www.redfin.com/IL/Chicago/1644-W-Erie-St-60622/unit-2/home/102075641,41.8935298,-87.6689203,"$908,000",2015,$345,blue,85,1644 W Erie St #2 Chicago
509,April-21-2023,2461 N Lincoln Ave Unit 4N,Chicago,905000.0,3.0,2.0,CHI - Lincoln Park,2001.0,,453.0,https://www.redfin.com/IL/Chicago/2461-N-Lincoln-Ave-60614/unit-4N/home/12727673,41.9269614,-87.6504433,"$905,000",2001,$453,blue,86,2461 N Lincoln Ave Unit 4N Chicago
1394,April-13-2023,155 N Harbor Dr #2512,Chicago,900000.0,2.0,2.5,Harbor Point,1974.0,,485.0,https://www.redfin.com/IL/Chicago/155-N-Harbor-Dr-60601/unit-2512/home/14094083,41.8848951,-87.6153982,"$900,000",1974,$485,blue,87,155 N Harbor Dr #2512 Chicago
1649,April-19-2023,1035 N Dearborn St Unit 12E,Chicago,893000.0,2.0,2.0,Maple Tower,2004.0,,447.0,https://www.redfin.com/IL/Chicago/1035-N-Dearborn-St-60610/unit-12E/home/12616860,41.9016563,-87.6294752,"$893,000",2004,$447,blue,88,1035 N Dearborn St Unit 12E Chicago
