SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-14-2023,Single Family Residential,1418 Wilson Ave,Wheaton,IL,60189,425000,4,2.0,Wheaton,2430,7405,1978,,175,,Sold,,,https://www.redfin.com/IL/Wheaton/1418-Wilson-Ave-60189/home/18124562,MRED,11719212,N,Y,41.8560052,-88.0860567
PAST SALE,April-10-2023,Single Family Residential,9 Mallory Ct,Burr Ridge,IL,60527,1225000,6,6.0,Burr Ridge,6896,33976,2005,,178,500,Sold,,,https://www.redfin.com/IL/Burr-Ridge/9-Mallory-Ct-60527/home/18007863,MRED,11711954,N,Y,41.7668873,-87.9249388
PAST SALE,May-25-2023,Condo/Co-op,220 Hampshire Ct Unit 101A,Naperville,IL,60565,275000,3,2.0,Naperville,1405,,1987,,196,329,Sold,,,https://www.redfin.com/IL/Naperville/220-Hampshire-Ct-60565/unit-101A/home/23240710,MRED,11743616,N,Y,41.7260716,-88.1347626
PAST SALE,May-17-2023,Townhouse,2369 Greenbrook Dr,Aurora,IL,60502,459500,3,2.5,Aurora / Eola,2005,,2000,,229,456,Sold,,,https://www.redfin.com/IL/Aurora/2369-Greenbrook-Dr-60502/home/17990207,MRED,11748660,N,Y,41.787291,-88.256924
PAST SALE,April-25-2023,Single Family Residential,343 Catalpa Ave,Roselle,IL,60172,319900,3,2.0,Branigars,1778,,1956,,180,,Sold,,,https://www.redfin.com/IL/Roselle/343-Catalpa-Ave-60172/home/14173299,MRED,11734002,N,Y,41.9787879,-88.0688479
PAST SALE,May-15-2023,Single Family Residential,2N231 Highland Ave,Glen Ellyn,IL,60137,385000,5,2.5,Glen Ellyn,1364,,1959,,282,,Sold,,,https://www.redfin.com/IL/Glen-Ellyn/2N231-Highland-Ave-60137/home/18174479,MRED,11754430,N,Y,41.907701,-88.0648426
PAST SALE,April-17-2023,Condo/Co-op,5900 Oakwood Dr Unit 5J,Lisle,IL,60532,166500,1,1.0,Four Lakes,750,,2005,,222,266,Sold,,,https://www.redfin.com/IL/Lisle/5900-Oakwood-Dr-60532/unit-5J/home/17980299,MRED,11737713,N,Y,41.7771045,-88.0819083
PAST SALE,June-12-2023,Townhouse,812 Woodewind Dr,Naperville,IL,60563,256256,2,2.0,Enclave at Country Lakes,1510,,2001,,170,298,Sold,,,https://www.redfin.com/IL/Naperville/812-Woodewind-Dr-60563/home/14177013,MRED,11741628,N,Y,41.7841386,-88.2205538
PAST SALE,May-11-2023,Condo/Co-op,6020 Oakwood Dr Unit 5A,Lisle,IL,60532,198900,2,1.5,Four Lakes,1020,,1970,,195,316,Sold,,,https://www.redfin.com/IL/Lisle/6020-Oakwood-Dr-60532/unit-5A/home/17980874,MRED,11753990,N,Y,41.7742616,-88.0814387
PAST SALE,June-1-2023,Single Family Residential,1280 Coventry Ct,Roselle,IL,60172,300000,4,1.0,Waterbury,1429,,1977,,210,,Sold,,,https://www.redfin.com/IL/Roselle/1280-Coventry-Ct-60172/home/18197062,MRED,11784159,N,Y,41.982309,-88.1130586
