SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-24-2023,Condo/Co-op,1600 S Ocean Dr Unit 17C,Hollywood,FL,33019,378500,1,1.5,Allington Towers,900,,1971,,421,513,Sold,,,https://www.redfin.com/FL/Hollywood/1600-S-Ocean-Dr-33019/unit-17C/home/41963248,Beaches MLS,F10382081,N,Y,25.9999717,-80.1186725
PAST SALE,September-8-2023,Condo/Co-op,110 N Federal Hwy #616,Fort Lauderdale,FL,33301,527000,2,2.0,Waverly,1244,,2005,,424,1068,Sold,,,https://www.redfin.com/FL/Fort-Lauderdale/110-N-Federal-Hwy-33301/unit-616/home/42027061,Beaches MLS,F10392557,N,Y,26.1233048,-80.1369654
PAST SALE,September-15-2023,Condo/Co-op,1341 SE 3rd Ave #110,Dania Beach,FL,33004,340000,2,2.0,SHERIDAN EAST CONDO BLDG,1020,,1998,,333,553,Sold,,,https://www.redfin.com/FL/Dania/1341-SE-3rd-Ave-33004/unit-110/home/42028016,MARMLS,A11425465,N,Y,26.034706,-80.139638
PAST SALE,August-21-2023,Condo/Co-op,9450 Live Oak Pl #102,Davie,FL,33324,310000,2,2.0,LIVE OAK CONDO SEVEN,980,,1974,,316,568,Sold,,,https://www.redfin.com/FL/Davie/9450-Live-Oak-Pl-33324/unit-102/home/41767480,MARMLS,A11414137,N,Y,26.094318,-80.2786031
PAST SALE,October-17-2023,Condo/Co-op,5661 Riverside Dr Unit 306b7,Coral Springs,FL,33067,271000,2,2.0,Grand Oasis Condo,950,,1988,,285,607,Sold,,,https://www.redfin.com/FL/Coral-Springs/5661-Riverside-Dr-33067/unit-306B7/home/42022673,Beaches MLS,RX-10899415,N,Y,26.2984746,-80.2349632
PAST SALE,August-29-2023,Condo/Co-op,2401 Riverside Dr Unit 411-B,Coral Springs,FL,33065,140000,1,1.0,Tower Club,464,,1983,,302,200,Sold,,,https://www.redfin.com/FL/Coral-Springs/2401-Riverside-Dr-33065/unit-411-B/home/41430582,Beaches MLS,F10397536,N,Y,26.2602695,-80.2345275
PAST SALE,September-11-2023,Condo/Co-op,9676 W Mcnab Rd #110,Tamarac,FL,33321,190000,2,2.0,Tamarac Gardens,1170,,1988,,162,802,Sold,,,https://www.redfin.com/FL/Tamarac/9676-W-McNab-Rd-33321/unit-110/home/41556258,Beaches MLS,F10399738,N,Y,26.2068758,-80.2809884
PAST SALE,,Condo/Co-op,6586 W Sample Rd #6586,Coral Springs,FL,33067,205000,1,1.0,,716,,2004,,286,,,,,https://www.redfin.com/FL/Coral-Springs/6586-W-Sample-Rd-33067/unit-6586/home/42033081,,,N,Y,26.2728603,-80.2141235
PAST SALE,,Condo/Co-op,16100 Emerald Estates Dr #485,Weston,FL,33331,395000,2,3.0,,1280,,2005,,309,,,,,https://www.redfin.com/FL/Weston/16100-Emerald-Estates-Dr-33331/unit-485/home/42067453,,,N,Y,26.0677354,-80.365161
PAST SALE,September-18-2023,Condo/Co-op,7525 NW 61st Ter #2604,Parkland,FL,33067,463000,3,2.0,CARRIAGE HOMES AT TERRAMAR,1823,,1991,,254,500,Sold,,,https://www.redfin.com/FL/Parkland/7525-NW-61st-Ter-33067/unit-2604/home/41401423,MARMLS,A11423747,N,Y,26.3250177,-80.2120063
PAST SALE,August-24-2023,Condo/Co-op,1100 NE 9th Ave #207,Fort Lauderdale,FL,33304,137000,1,1.0,Southdale Condo,680,,1979,,201,379,Sold,,,https://www.redfin.com/FL/Fort-Lauderdale/1100-NE-9th-Ave-33304/unit-207/home/41691466,Beaches MLS,F10392038,N,Y,26.1392285,-80.1341571
PAST SALE,August-18-2023,Condo/Co-op,16135 Emerald Estates Dr #468,Weston,FL,33331,589000,2,2.5,THE PALMS,1529,,2005,,385,1233,Sold,,,https://www.redfin.com/FL/Weston/16135-Emerald-Estates-Dr-33331/unit-468/home/42063932,MARMLS,A11420362,N,Y,26.0674346,-80.3657186
PAST SALE,October-13-2023,Condo/Co-op,12950 SW 4th Ct Unit 202H,Pembroke Pines,FL,33027,155000,1,1.0,BUCKINGHAM AT CENTURY VIL,840,,1987,,185,590,Sold,,,https://www.redfin.com/FL/Pembroke-Pines/12950-SW-4th-Ct-33027/unit-H202/home/41845277,MARMLS,A11438653,N,Y,26.0037088,-80.3199634
PAST SALE,,Condo/Co-op,101 NE 41st St Unit E72,Oakland Park,FL,33334,69000,2,1.0,,590,,1978,,117,,,,,https://www.redfin.com/FL/Oakland-Park/101-NE-41st-St-33334/unit-E72/home/42063049,,,N,Y,26.1784913,-80.1456115
PAST SALE,September-29-2023,Condo/Co-op,2631 NE 14th Ave #304,Wilton Manors,FL,33334,375000,1,2.0,Wilton Station,1082,,2007,,347,779,Sold,,,https://www.redfin.com/FL/Wilton-Manors/2631-NE-14th-Ave-33334/unit-304/home/42054801,Beaches MLS,F10391513,N,Y,26.161008,-80.130465
PAST SALE,,Condo/Co-op,2121 NE 42nd Ct Unit 103C,Lighthouse Point,FL,33064,160000,2,2.0,,960,,1965,,167,,,,,https://www.redfin.com/FL/Lighthouse-Point/2121-NE-42nd-Ct-33064/unit-103C/home/41515443,,,N,Y,26.2841978,-80.0945342
PAST SALE,,Condo/Co-op,151 SW 135th Ter Unit T314,Pembroke Pines,FL,33027,205000,2,2.0,,1166,,1984,,176,,,,,https://www.redfin.com/FL/Pembroke-Pines/151-SW-135th-Ter-33027/unit-T314/home/41844678,,,N,Y,26.0063951,-80.3275869
PAST SALE,,Condo/Co-op,13250 SW 7th Ct Unit L218,Pembroke Pines,FL,33027,200000,2,2.0,,1166,,1985,,172,,,,,https://www.redfin.com/FL/Pembroke-Pines/13250-SW-7th-Ct-33027/unit-L218/home/41843603,,,N,Y,26.0048882,-80.3239943
PAST SALE,,Condo/Co-op,157 Grantham E,Deerfield Beach,FL,33442,178000,2,2.0,,841,,1977,,212,,,,,https://www.redfin.com/FL/Deerfield-Beach/157-Grantham-E-33442/home/41461697,,,N,Y,26.308817,-80.135212
PAST SALE,,Condo/Co-op,3400 Galt Ocean Dr Unit 201S,Fort Lauderdale,FL,33308,912500,2,3.0,,1891,,1974,,483,,,,,https://www.redfin.com/FL/Fort-Lauderdale/3400-Galt-Ocean-Dr-33308/unit-201S/home/41710618,,,N,Y,26.169887,-80.098341
PAST SALE,October-27-2023,Condo/Co-op,3700 Galt Ocean Dr #1215,Fort Lauderdale,FL,33308,675000,3,2.0,Royal Ambassador,1490,,1967,,453,975,Sold,,,https://www.redfin.com/FL/Fort-Lauderdale/3700-Galt-Ocean-Dr-33308/unit-1215/home/41710198,Beaches MLS,F10403418,N,Y,26.1734275,-80.0978815
PAST SALE,,Condo/Co-op,3010 N Course Dr #908,Pompano Beach,FL,33069,90000,1,2.0,,1130,,1973,,80,,,,,https://www.redfin.com/FL/Pompano-Beach/3010-N-Course-Dr-33069/unit-908/home/41640995,,,N,Y,26.2247482,-80.1653162
PAST SALE,,Condo/Co-op,3301 Spanish Moss Ter #306,Lauderhill,FL,33319,100000,2,2.0,,1105,,1971,,90,,,,,https://www.redfin.com/FL/Lauderhill/3301-Spanish-Moss-Ter-33319/unit-306/home/41586068,,,N,Y,26.1672668,-80.2344404
PAST SALE,,Condo/Co-op,2631 NE 14th Ave #217,Wilton Manors,FL,33334,395000,1,2.0,,975,,2005,,405,,,,,https://www.redfin.com/FL/Wilton-Manors/2631-NE-14th-Ave-33334/unit-217/home/42058959,,,N,Y,26.161008,-80.130465
PAST SALE,October-6-2023,Condo/Co-op,1750 NE 39th Ct #807,Pompano Beach,FL,33064,314900,2,2.0,Lighthouse Condo,1250,,1984,,252,129,Sold,,,https://www.redfin.com/FL/Pompano-Beach/1750-NE-39th-Ct-33064/unit-807/home/41518817,Beaches MLS,F10403503,N,Y,26.2792976,-80.0995568
PAST SALE,,Condo/Co-op,1971 NE 32nd Ct #62,Lighthouse Point,FL,33064,164978,2,2.0,,950,,1973,,174,,,,,https://www.redfin.com/FL/Lighthouse-Point/1971-NE-32nd-Ct-33064/unit-62/home/41524104,,,N,Y,26.2715187,-80.0960625
PAST SALE,,Condo/Co-op,12276 Royal Palm Blvd Unit A-7,Coral Springs,FL,33065,237000,2,2.0,,629,,1993,,377,,,,,https://www.redfin.com/FL/Coral-Springs/12276-Royal-Palm-Blvd-33065/unit-A-7/home/42021807,,,N,Y,26.258848,-80.2891759
PAST SALE,,Condo/Co-op,850 E Commercial Blvd Unit 145F,Oakland Park,FL,33334,180000,2,1.0,,830,,1973,,217,,,,,https://www.redfin.com/FL/Oakland-Park/850-E-Commercial-Blvd-33334/unit-145F/home/42037537,,,N,Y,26.1885614,-80.1363709
PAST SALE,,Condo/Co-op,1200 SW 52nd Ave Unit 210-1,North Lauderdale,FL,33068,58000,3,2.0,,1027,,1975,,56,,,,,https://www.redfin.com/FL/North-Lauderdale/1200-SW-52nd-Ave-33068/unit-210-1/home/42063415,,,N,Y,26.2125792,-80.2007708
PAST SALE,October-15-2023,Condo/Co-op,10988 Royal Palm Blvd Unit 4-2,Coral Springs,FL,33065,219900,2,2.0,GRENADIER GARDENS,800,,1982,,275,360,Sold,,,https://www.redfin.com/FL/Coral-Springs/10988-Royal-Palm-Blvd-33065/unit-4-2/home/41425774,MARMLS,A11469767,N,Y,26.2585326,-80.2726884
PAST SALE,,Condo/Co-op,850 E Commercial Blvd Unit 142E,Oakland Park,FL,33334,140000,2,1.0,,830,,1973,,169,,,,,https://www.redfin.com/FL/Oakland-Park/850-E-Commercial-Blvd-33334/unit-142E/home/42045599,,,N,Y,26.1885614,-80.1363709
PAST SALE,,Condo/Co-op,3237 NW 104th Ave #3237,Coral Springs,FL,33065,200000,2,2.0,,870,,1982,,230,,,,,https://www.redfin.com/FL/Coral-Springs/3237-NW-104th-Ave-33065/unit-3237/home/41427516,,,N,Y,26.2710419,-80.2652026
PAST SALE,,Condo/Co-op,13705 SW 12th St Unit B112,Pembroke Pines,FL,33027,350000,2,2.0,,1533,,1994,,228,,,,,https://www.redfin.com/FL/Pembroke-Pines/13705-SW-12th-St-33027/unit-B112/home/41846781,,,N,Y,25.9970634,-80.3304062
PAST SALE,,Condo/Co-op,10124 Twin Lakes Dr Unit 11-D,Coral Springs,FL,33071,180000,2,2.0,,768,,1981,,234,,,,,https://www.redfin.com/FL/Coral-Springs/10124-Twin-Lakes-Dr-33071/unit-11-D/home/41448911,,,N,Y,26.2417703,-80.2602206
PAST SALE,,Condo/Co-op,809 W Oakland Park Blvd Unit K4,Wilton Manors,FL,33311,165000,2,2.0,,1000,,1973,,165,,,,,https://www.redfin.com/FL/Wilton-Manors/809-W-Oakland-Park-Blvd-33311/unit-K4/home/41669556,,,N,Y,26.1672021,-80.1536955
PAST SALE,,Condo/Co-op,9150 NW 38th Dr #110,Coral Springs,FL,33065,190000,2,2.0,,1000,,1979,,190,,,,,https://www.redfin.com/FL/Coral-Springs/9150-NW-38th-Dr-33065/unit-110/home/41419202,,,N,Y,26.2769061,-80.2484458
PAST SALE,,Condo/Co-op,3237 NW 103rd Ter Unit 303-C,Coral Springs,FL,33065,192500,2,2.0,,767,,1983,,251,,,,,https://www.redfin.com/FL/Coral-Springs/3237-NW-103rd-Ter-33065/unit-303-C/home/41428032,,,N,Y,26.2706449,-80.2635907
PAST SALE,,Condo/Co-op,2960 Riverside Dr Unit 220-2,Coral Springs,FL,33065,226000,2,2.0,,1179,,1979,,192,,,,,https://www.redfin.com/FL/Coral-Springs/2960-Riverside-Dr-33065/unit-220-2/home/41430650,,,N,Y,26.2671116,-80.2357474
PAST SALE,,Condo/Co-op,8810 W McNab Rd #103,Tamarac,FL,33321,85000,1,1.0,,730,,1977,,116,,,,,https://www.redfin.com/FL/Tamarac/8810-W-McNab-Rd-33321/unit-103/home/41561552,,,N,Y,26.207259,-80.268839
PAST SALE,September-18-2023,Condo/Co-op,1600 SE 15th St #313,Fort Lauderdale,FL,33316,220000,2,2.0,PLAZA 15 CONDO,1020,,1973,,216,343,Sold,,,https://www.redfin.com/FL/Fort-Lauderdale/1600-SE-15th-St-33316/unit-313/home/41802550,MARMLS,A11444399,N,Y,26.1029915,-80.1252731
PAST SALE,,Condo/Co-op,1480 E Sample Rd #101,Pompano Beach,FL,33064,140000,2,1.0,,840,,1967,,167,,,,,https://www.redfin.com/FL/Pompano-Beach/1480-E-Sample-Rd-33064/unit-101/home/41494587,,,N,Y,26.275132,-80.103346
PAST SALE,,Condo/Co-op,8510 Sunrise Lakes Blvd #108,Sunrise,FL,33322,110000,1,1.0,,640,,1974,,172,,,,,https://www.redfin.com/FL/Sunrise/8510-Sunrise-Lakes-Blvd-33322/unit-108/home/41609900,,,N,Y,26.1636727,-80.2662378
PAST SALE,October-27-2023,Condo/Co-op,1330 NW 43rd Ave #102,Lauderhill,FL,33313,127000,2,2.0,Park South,930,,1969,,137,353,Sold,,,https://www.redfin.com/FL/Lauderhill/1330-NW-43rd-Ave-33313/unit-102/home/41628051,Beaches MLS,F10397859,N,Y,26.1438066,-80.2067408
PAST SALE,,Condo/Co-op,4015 N University Dr #105,Sunrise,FL,33351,230000,3,2.0,,1580,,1975,,146,,,,,https://www.redfin.com/FL/Sunrise/4015-N-University-Dr-33351/unit-105/home/42055190,,,N,Y,26.1741148,-80.2565211
PAST SALE,October-27-2023,Condo/Co-op,3000 NE 16th Ave #313,Oakland Park,FL,33334,140000,1,1.0,River Shores,600,,1966,,233,372,Sold,,,https://www.redfin.com/FL/Oakland-Park/3000-NE-16th-Ave-33334/unit-313/home/41674957,Beaches MLS,F10400628,N,Y,26.1650757,-80.1252174
PAST SALE,,Condo/Co-op,3730 Inverrary Dr Unit 2A,Lauderhill,FL,33319,115000,1,2.0,,800,,1973,,144,,,,,https://www.redfin.com/FL/Lauderhill/3730-Inverrary-Dr-33319/unit-2A/home/41589218,,,N,Y,26.1719027,-80.2252495
PAST SALE,,Condo/Co-op,750 SW 138th Ave Unit 206F,Pembroke Pines,FL,33027,230000,2,2.0,,1030,,1994,,223,,,,,https://www.redfin.com/FL/Pembroke-Pines/750-SW-138th-Ave-33027/unit-206F/home/41848146,,,N,Y,26.0015672,-80.3301787
PAST SALE,,Condo/Co-op,610 W Las Olas Blvd Unit 516N,Fort Lauderdale,FL,33312,600000,2,2.0,,1194,,2005,,503,,,,,https://www.redfin.com/FL/Fort-Lauderdale/610-W-Las-Olas-Blvd-33312/unit-516N/home/42042953,,,N,Y,26.1184508,-80.1488986
