SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-20-2022,Single Family Residential,140 S Hibiscus Dr,Miami Beach,FL,33139,8000000,3,3.0,HIBISCUS ISLAND,3259,10500,1951,,2455,,Sold,,,https://www.redfin.com/FL/Miami-Beach/140-S-Hibiscus-Dr-33139/home/42789091,MARMLS,A11256075,N,Y,25.7817268,-80.1591027
PAST SALE,May-6-2022,Condo/Co-op,4701 N Meridian Ave Unit LPH02,Miami Beach,FL,33140,7500000,4,4.5,4701 NORTH MERIDIAN CONDO,4255,,2019,,1763,10442,Sold,,,https://www.redfin.com/FL/Miami-Beach/4701-N-Meridian-Ave-33140/unit-LPH02/home/79136181,MARMLS,A11037234,N,Y,25.8227618,-80.1321616
PAST SALE,,Condo/Co-op,5959 Collins Ave #1104,Miami Beach,FL,33140,5300000,3,4.0,,3982,,2005,,1331,,,,,https://www.redfin.com/FL/Miami-Beach/5959-Collins-Ave-33140/unit-1104/home/43347316,,,N,Y,25.842013,-80.1200766
PAST SALE,,Single Family Residential,5311 Pine Tree Dr,Miami Beach,FL,33140,18000000,7,6.0,,5038,13629,1929,,3573,,,,,https://www.redfin.com/FL/Miami-Beach/5311-Pine-Tree-Dr-33140/home/42781758,,,N,Y,25.8306628,-80.1239894
PAST SALE,,Condo/Co-op,5775 Collins Ave #703,Miami Beach,FL,33140,6100000,3,3.0,,2034,,2021,,2999,,,,,https://www.redfin.com/FL/Miami-Beach/5775-Collins-Ave-33140/unit-703/home/42774971,,,N,Y,25.8392568,-80.1203947
PAST SALE,January-3-2023,Single Family Residential,1375 N Biscayne Point Rd,Miami Beach,FL,33141,5550000,4,3.5,BISCAYNE POINT,3934,11250,1951,,1411,,Sold,,,https://www.redfin.com/FL/Miami-Beach/1375-N-Biscayne-Point-Rd-33141/home/42774197,MARMLS,A11321583,N,Y,25.8652323,-80.132341
PAST SALE,May-31-2022,Condo/Co-op,100 S Pointe Dr #3106,Miami Beach,FL,33139,7050000,2,2.5,CONTINUUM ON SOUTH BEACH,2048,,2003,,3442,7668,Sold,,,https://www.redfin.com/FL/Miami-Beach/100-S-Pointe-Dr-33139/unit-3106/home/43279080,MARMLS,A11198017,N,Y,25.7671567,-80.1327543
PAST SALE,April-25-2022,Single Family Residential,1400 W 23rd St,Miami Beach,FL,33140,14000000,6,5.5,SUNSET ISLANDS-ISLAND NO,7092,13157,1937,,1974,208,Sold,,,https://www.redfin.com/FL/Miami-Beach/1400-W-23rd-St-33140/home/42788996,MARMLS,A11194378,N,Y,25.7988571,-80.1422914
PAST SALE,December-22-2022,Condo/Co-op,125 Ocean Dr Ph 3,Miami Beach,FL,33139,9200000,4,4.5,Ocean House,2303,,2009,,3995,4455,Sold,,,https://www.redfin.com/FL/Miami-Beach/125-Ocean-Dr-33139/unit-3/home/183535637,MARMLS,A11318693,N,Y,25.7700519,-80.132576
PAST SALE,,Vacant Land,1061 W 48th St #3,Miami Beach,FL,33140,7500000,,,,,,,,,,,,,https://www.redfin.com/FL/Miami-Beach/1061-W-48th-St-33140/unit-3/home/79135520,,,N,Y,25.823448,-80.131637
PAST SALE,May-19-2022,Vacant Land,225 N Hibiscus Dr,Miami Beach,FL,33139,17500000,,,HIBISCUS ISLAND,,26250,,,,,Sold,,,https://www.redfin.com/FL/Miami-Beach/225-N-Hibiscus-Dr-33139/home/42790089,MARMLS,A11079175,N,Y,25.7838337,-80.160332
PAST SALE,September-16-2022,Condo/Co-op,4701 N Meridian Ave Ph 21 & PH24,Miami Beach,FL,33140,15000000,7,6.0,4701 NORTH MERIDIAN CONDO,9454,,2019,,1587,12851,Sold,,,https://www.redfin.com/FL/Miami-Beach/4701-Meridian-Ave-33140/unit-21-PH24/home/179581651,MARMLS,A11209092,N,Y,25.8227618,-80.1321616
