17202190460000,1189883,4548960,-3359077,-2.82303134,3-91,West Chicago,1401 S BLUE ISLAND AVE
17164160130000,12457195,15806343,-3349148,-0.2688524985,3-91,South Chicago,1000 S CLARK ST
17171170230000,1966680,5252558,-3285878,-1.670774096,5-91,West Chicago,300 S RACINE AVE
17031040190000,5052598,8275302,-3222704,-0.6378310723,3-91,North Chicago,1340 N ASTOR ST
17032040030000,2688004,5891101,-3203097,-1.191626575,5-97,North Chicago,21 E BELLEVUE PL
17094120130000,8707017,11786413,-3079396,-0.3536683114,5-91,South Chicago,333 W WACKER DR
17094290190000,29623993,32689833,-3065840,-0.1034917879,5-91,South Chicago,155 N WACKER DR
17092240150000,10563017,13574086,-3011069,-0.2850576687,3-97,North Chicago,637 N WELLS ST
17032210050000,3790457,6774096,-2983639,-0.7871449274,3-97,North Chicago,200 E CHESTNUT ST
17093000090000,10200011,13177728,-2977717,-0.2919327244,3-91,West Chicago,365 N HALSTED ST
17162200080000,15056392,18021800,-2965408,-0.1969534268,7-29B,South Chicago,208 S LA SALLE ST
17094130010000,6173556,9107746,-2934190,-0.4752836129,5-91,South Chicago,225 W WACKER DR
17093410150000,12141970,15019008,-2877038,-0.2369498525,5-91,West Chicago,26 N CLINTON ST
17052140160000,7468357,10258102,-2789745,-0.3735419986,3-91,North Chicago,840 W BLACKHAWK ST
17164010280000,6895754,9574226,-2678472,-0.3884233689,3-91,South Chicago,800 S WELLS ST
17031130150000,3432775,6055823,-2623048,-0.7641188251,3-91,North Chicago,1220 N STONE ST
17093110020000,882855,3484729,-2601874,-2.947113626,5-97,West Chicago,730 W LAKE ST
17101350430000,18270370,20797475,-2527105,-0.1383171222,7-97,North Chicago,330 N WABASH AVE
17101350420000,18942050,21469154,-2527104,-0.1334123814,7-97,North Chicago,330 N WABASH AVE
17102180070000,13260593,15779392,-2518799,-0.1899461811,3-91,North Chicago,500 N LAKE SHORE DR
17171170240000,1496627,3975446,-2478819,-1.6562704,5-91,West Chicago,310 S RACINE AVE
17044140230000,2895866,5346163,-2450297,-0.8461361817,3-97,North Chicago,1139 N DEARBORN ST
17084370100000,11024068,13381830,-2357762,-0.2138740436,5-91,West Chicago,101 N ABERDEEN ST
17094370070000,32597825,34926781,-2328956,-0.07144513476,5-91,South Chicago,161 N CLARK ST
17102110300000,13131530,15444279,-2312749,-0.1761218228,3-97,North Chicago,545 N MCCLURG CT
17221060670000,3642767,5897191,-2254424,-0.6188768044,3-91,South Chicago,1 E 14TH PL
17094150040000,4479785,6723578,-2243793,-0.5008706891,5-91,South Chicago,228 W LAKE ST
17084370120000,10104956,12274096,-2169140,-0.214661004,5-91,West Chicago,110 N CARPENTER ST
17093020020000,7145909,9298800,-2152891,-0.3012760168,3-91,West Chicago,353 N DESPLAINES ST
17101230160000,3078395,5219402,-2141007,-0.6954945678,3-91,North Chicago,505 N STATE ST
17091230110000,5797470,7872170,-2074700,-0.3578629989,3-91,North Chicago,452 W ERIE ST
17101330090000,8272528,10319163,-2046635,-0.2474013989,7-91,North Chicago,422 N MICHIGAN AVE
17094210060000,9526587,11565561,-2038974,-0.2140298514,5-91,South Chicago,73 W WACKER DR
17094210070000,9519087,11558061,-2038974,-0.2141984835,5-91,South Chicago,71 W WACKER DR
17094210080000,9519087,11558061,-2038974,-0.2141984835,5-91,South Chicago,69 W WACKER DR
17164040010000,2157024,4195949,-2038925,-0.9452491025,5-91,South Chicago,601 S LA SALLE ST
17042130120000,3789275,5810181,-2020906,-0.5333226013,3-91,North Chicago,213 W SCHILLER ST
17282140160000,3992253,5995007,-2002754,-0.5016600902,5-29,South Chicago,2335 S WENTWORTH AVE
17162270220000,3841090,5840883,-1999793,-0.5206316436,5-91,South Chicago,300 W JACKSON BLVD
17162270280000,3428671,5428464,-1999793,-0.5832560196,5-91,South Chicago,330 S FRANKLIN ST
17092440230000,6056422,8007326,-1950904,-0.322121543,3-97,North Chicago,220 W ILLINOIS ST
17094210180000,9049479,10961016,-1911537,-0.2112317184,5-91,South Chicago,77 W WACKER DR
17094130030000,3759562,5658157,-1898595,-0.5050043064,5-91,South Chicago,219 N FRANKLIN ST
17084370180000,8785349,10671558,-1886209,-0.2146993819,5-91,West Chicago,120 N ABERDEEN ST
17092100070000,2383000,4251106,-1868106,-0.7839303399,3-91,North Chicago,155 W SUPERIOR ST
17092100160000,2379820,4247926,-1868106,-0.7849778555,3-91,North Chicago,139 W SUPERIOR ST
17094370080000,25929116,27774703,-1845587,-0.07117816897,5-91,South Chicago,161 N CLARK ST
17094040100000,6377356,8186481,-1809125,-0.2836794747,5-91,North Chicago,350 N LA SALLE ST
17153000220000,3838708,5645810,-1807102,-0.4707578696,3-91,South Chicago,638 S WABASH AVE
17164040330000,4642169,6392513,-1750344,-0.3770530543,3-91,South Chicago,730 S CLARK ST
17102100220000,13496106,15170206,-1674100,-0.124043187,3-91,North Chicago,355 E ERIE ST
17153080220000,4320539,5948975,-1628436,-0.3769057518,3-91,South Chicago,1140 S WABASH AVE
17044510070000,10852719,12477206,-1624487,-0.1496847933,3-91,North Chicago,202 W HILL ST
17091300080000,10496808,12105151,-1608343,-0.1532221033,5-97,North Chicago,440 N KINGSBURY ST
17103060040000,5129320,6700791,-1571471,-0.3063702401,3-91,South Chicago,73 E LAKE ST
17162010160000,19644943,21206640,-1561697,-0.07949613292,5-91,South Chicago,71 S WACKER DR
17101100070000,2772374,4313610,-1541236,-0.5559264371,5-91,North Chicago,676 N SAINT CLAIR ST
17101100080000,2759174,4300410,-1541236,-0.5585860116,5-91,North Chicago,676 N SAINT CLAIR ST
17032040590000,2898101,4427859,-1529758,-0.5278484083,3-91,North Chicago,40 E OAK ST
17164110200000,4492759,6013697,-1520938,-0.3385309561,3-91,South Chicago,850 S CLARK ST
17103040150000,13202080,14712431,-1510351,-0.1144025032,5-91,South Chicago,225 N MICHIGAN AVE
17044420280000,2385141,3885896,-1500755,-0.6292101809,3-91,North Chicago,8 W CHESTNUT ST
17044420270000,2379063,3879818,-1500755,-0.6308176791,3-91,North Chicago,8 W CHESTNUT ST
17101010060000,3668342,5150007,-1481665,-0.4039059063,3-97,North Chicago,750 N RUSH ST
17164110210000,4279517,5697633,-1418116,-0.3313729096,3-91,South Chicago,850 S CLARK ST
17153060380000,4392768,5807742,-1414974,-0.322114439,3-91,South Chicago,919 N STATE ST
17162430030000,2283003,3673911,-1390908,-0.6092449287,5-91,South Chicago,427 S LA SALLE ST
17094150030000,2782291,4163087,-1380796,-0.4962802237,5-91,South Chicago,230 W LAKE ST
17151000710000,4152393,5476155,-1323762,-0.3187949696,5-97,South Chicago,60 S STATE ST
17161090340000,7990170,9298800,-1308630,-0.1637799947,3-97,West Chicago,765 W ADAMS ST
17094160050000,3260536,4567660,-1307124,-0.4008923686,3-91,South Chicago,210 N WELLS ST
17162010180000,16439366,17729463,-1290097,-0.07847607992,5-91,South Chicago,71 S WACKER DR
17044490470000,10427610,11701149,-1273539,-0.1221314376,3-91,North Chicago,833 N CLARK ST
17032310100000,4429080,5701310,-1272230,-0.2872447551,5-29,North Chicago,800 N MICHIGAN AVE
17161180160000,2834420,4090989,-1256569,-0.443324913,3-91,West Chicago,601 W JACKSON BLVD
17092580290000,4864873,6103157,-1238284,-0.2545357299,3-97,North Chicago,221 W HUBBARD ST
17093060330000,9705081,10863717,-1158636,-0.119384475,5-91,West Chicago,444 W LAKE ST
17103030070000,2108238,3256709,-1148471,-0.5447539604,7-29,South Chicago,203 N WABASH AVE
17151000700000,3346414,4445052,-1098638,-0.3283030731,5-97,South Chicago,60 S STATE ST
17223130090000,3901302,4982342,-1081040,-0.2770972357,3-91,South Chicago,2001 S MICHIGAN AVE
17103040160000,4961329,5963078,-1001749,-0.2019114233,5-91,South Chicago,205 N MICHIGAN AVE
17101290140000,6626589,7624632,-998043,-0.1506118759,5-91,North Chicago,430 N MICHIGAN AVE
17094510470000,7030952,8022103,-991151,-0.1409696724,5-97,South Chicago,108 N STATE ST
17092130320000,3483561,4474674,-991113,-0.2845114525,3-97,North Chicago,706 N DEARBORN ST
17103010070000,1562444,2546459,-984015,-0.6297921718,7-91,South Chicago,307 N MICHIGAN AVE
17103010080000,1562444,2546459,-984015,-0.6297921718,7-91,South Chicago,311 N MICHIGAN AVE
17221080990000,3997644,4976582,-978938,-0.2448787336,3-97,South Chicago,0  UNKNOWN
17094160060000,2371387,3338659,-967272,-0.4078929335,3-91,South Chicago,218 W LAKE ST
17221060620000,1584352,2550534,-966182,-0.6098278665,3-91,South Chicago,1417 S STATE ST
17102100210000,14311326,15268635,-957309,-0.06689170521,3-91,North Chicago,345 E OHIO ST
17032280040000,2879245,3835814,-956569,-0.3322291087,3-91,North Chicago,850 N LAKE SHORE DR
17084370160000,4390377,5333482,-943105,-0.2148118487,5-91,West Chicago,1051 W RANDOLPH ST
17101370030000,3904562,4829907,-925345,-0.2369907303,7-91,North Chicago,400 N MICHIGAN AVE
17102030020000,10356308,11276163,-919855,-0.08882074577,5-91,North Chicago,200 E ONTARIO ST
17044360580000,6888322,7801175,-912853,-0.1325218246,3-91,North Chicago,347 W CHESTNUT ST
16174130210000,672834,1582410,-909576,-1.351857962,5-93,West Chicago,5660 W TAYLOR ST
17102190350000,1635159,2537061,-901902,-0.5515683796,3-97,North Chicago,455 N PARK DR
17162450390000,597874,1494376,-896502,-1.499483169,5-29,South Chicago,538 S DEARBORN ST
17172310040000,2110850,3001945,-891095,-0.4221498448,3-91,West Chicago,1035 W VAN BUREN ST
17103060050000,2885190,3769133,-883943,-0.3063725439,3-91,South Chicago,73 E LAKE ST
17044290160000,4555506,5438995,-883489,-0.1939387194,3-91,North Chicago,905 N ORLEANS ST
17094150020000,1750619,2613617,-862998,-0.4929673447,5-91,South Chicago,234 W LAKE ST
17094510480000,6023410,6872968,-849558,-0.1410426984,5-97,South Chicago,108 N STATE ST
17092500040000,3128432,3976676,-848244,-0.2711403029,3-91,North Chicago,309 W ILLINOIS ST
17032210020000,1173456,2010096,-836640,-0.7129709167,3-91,North Chicago,211 E DELAWARE PL
17094510420000,2787119,3623085,-835966,-0.2999391128,5-97,South Chicago,108 N STATE ST
17094190020000,7248049,8082158,-834109,-0.1150804858,3-91,South Chicago,111 W WACKER DR
17091300110000,12857593,13689615,-832022,-0.06471055663,3-97,North Chicago,360 W HUBBARD ST
17093010120000,2024760,2851200,-826440,-0.4081668939,3-91,West Chicago,660 W WAYMAN ST
17151000720000,2484403,3306189,-821786,-0.3307780581,5-97,South Chicago,60 S STATE ST
17172090210000,4170172,4975507,-805335,-0.1931179337,3-91,West Chicago,11 S GREEN ST
17153080210000,2132772,2934838,-802066,-0.3760673902,3-91,South Chicago,1140 S WABASH AVE
17162270230000,1286254,2086171,-799917,-0.6218966083,5-91,South Chicago,308 W JACKSON BLVD
17153050160000,1092727,1875103,-782376,-0.7159848709,3-18,South Chicago,820 S MICHIGAN AVE
17153050150000,1056064,1838440,-782376,-0.7408414642,3-18,South Chicago,822 S MICHIGAN AVE
17093410310000,3349147,4116357,-767210,-0.2290762394,5-91,West Chicago,540 W MADISON ST
17092230110000,1737013,2489310,-752297,-0.4330980827,3-91,North Chicago,634 N WELLS ST
17101010070000,1807978,2537754,-729776,-0.4036420797,3-97,North Chicago,750 N RUSH ST
17094510430000,2388870,3105413,-716543,-0.2999506043,5-97,South Chicago,108 N STATE ST
17093310100000,2025289,2740139,-714850,-0.3529619723,3-91,West Chicago,123 N DESPLAINES ST
17173150720000,2879528,3589479,-709951,-0.2465511709,3-91,West Chicago,901 S ASHLAND AVE
17162000240000,8096948,8805652,-708704,-0.08752730041,5-91,South Chicago,30 S WACKER DR
14321140060000,2040662,2738951,-698289,-0.3421874862,5-97,West Chicago,2001 N ELSTON AVE
17082130110000,2971923,3656331,-684408,-0.2302912962,3-91,West Chicago,910 W HURON ST
17041120640000,4914043,5584194,-670151,-0.1363746715,3-97,North Chicago,1457 N HALSTED ST
17221071000000,5012617,5680819,-668202,-0.1333040206,3-91,South Chicago,0  UNKNOWN
17084370090000,3075802,3735976,-660174,-0.2146347522,5-91,West Chicago,139 N ABERDEEN ST
17094210130000,3065815,3712723,-646908,-0.2110068611,5-91,South Chicago,77 W WACKER DR
17172310090000,1516509,2156984,-640475,-0.4223351131,3-91,West Chicago,1035 W VAN BUREN ST
17044510060000,9712458,10337818,-625360,-0.06438740842,3-91,North Chicago,1140 N WELLS ST
17161180270000,1385364,2004272,-618908,-0.4467475696,3-91,West Chicago,312 S JEFFERSON ST
17101120180000,3313543,3919550,-606007,-0.1828879239,5-29,North Chicago,630 N RUSH ST
17092610280000,11067532,11662740,-595208,-0.05377965024,3-91,North Chicago,71 W HUBBARD ST
17044140060000,701722,1293173,-591451,-0.8428565728,3-97,North Chicago,1125 N DEARBORN ST
17044140040000,701702,1293153,-591451,-0.842880596,3-97,North Chicago,1129 N DEARBORN ST
17044140050000,701602,1293053,-591451,-0.8430007326,3-97,North Chicago,1127 N DEARBORN ST
17094310100000,14603265,15193333,-590068,-0.04040658031,5-91,South Chicago,240 W RANDOLPH ST
17164040250000,1541253,2124701,-583448,-0.3785543321,3-91,South Chicago,730 S CLARK ST
17093410300000,2466830,3042238,-575408,-0.233258068,5-91,West Chicago,540 W MADISON ST
17153060140000,1737539,2303528,-565989,-0.3257417531,3-91,South Chicago,1011 S STATE ST
17094260330000,3964786,4512948,-548162,-0.1382576512,5-92,South Chicago,35 W WACKER DR
17101290150000,3466208,4010595,-544387,-0.1570554912,5-91,North Chicago,430 N MICHIGAN AVE
17073000010000,1493140,2029531,-536391,-0.3592369101,5-97,West Chicago,345 S WESTERN AVE
17092100010000,719263,1253008,-533745,-0.7420720932,3-91,North Chicago,719 N WELLS ST
17092100020000,719203,1252948,-533745,-0.7421340011,3-91,North Chicago,715 N WELLS ST
17092100030000,683563,1217308,-533745,-0.7808278096,3-91,North Chicago,709 N WELLS ST
17094510500000,3682983,4202157,-519174,-0.1409656249,5-97,South Chicago,108 N STATE ST
17091020300000,1484411,2003164,-518753,-0.3494672298,3-91,West Chicago,710 W GRAND AVE
17101330040000,2177925,2692318,-514393,-0.2361849008,7-91,North Chicago,422 N MICHIGAN AVE
17173150710000,2208422,2722119,-513697,-0.23260817,3-91,West Chicago,901 S ASHLAND AVE
17093310120000,1449376,1959983,-510607,-0.3522943667,3-91,West Chicago,630 W WASHINGTON BLVD
17094300060000,2335993,2835198,-499205,-0.2137014109,3-91,South Chicago,219 W LAKE ST
17094300080000,2332019,2830248,-498229,-0.2136470586,3-91,South Chicago,213 W LAKE ST
17151000190000,3198703,3694118,-495415,-0.1548799623,5-29,South Chicago,10 S WABASH AVE
17103010060000,805629,1297636,-492007,-0.6107116303,7-91,South Chicago,307 N MICHIGAN AVE
17162430260000,797762,1288671,-490909,-0.6153577132,5-91,South Chicago,427 S LA SALLE ST
17092130350000,1720828,2210367,-489539,-0.2844787509,3-97,North Chicago,712 N DEARBORN ST
17083380260000,2685682,3169729,-484047,-0.1802324326,3-91,West Chicago,1108 W MADISON ST
17091290010000,660479,1141809,-481330,-0.7287589764,5-91,North Chicago,429 W OHIO ST
17032280050000,1431743,1910028,-478285,-0.3340578581,3-91,North Chicago,850 N LAKE SHORE DR
16264300020000,301751,775344,-473593,-1.569482785,5-97,West Chicago,3245 W 30TH ST
17084370170000,2197158,2668710,-471552,-0.214619067,5-91,West Chicago,125 N ABERDEEN ST
17044480170000,1578554,2045695,-467141,-0.2959296926,3-91,North Chicago,118 W CHICAGO AVE
17164040190000,5586933,6051597,-464664,-0.08316978206,3-91,South Chicago,642 S CLARK ST
17094310140000,11673580,12135371,-461791,-0.03955864439,5-91,South Chicago,240 W RANDOLPH ST
16264300030000,284848,743065,-458217,-1.608636887,5-97,West Chicago,3225 W 30TH ST
17092230100000,1036488,1487866,-451378,-0.4354879169,3-91,North Chicago,640 N WELLS ST
17044480160000,1479680,1926867,-447187,-0.302218723,3-91,North Chicago,801 N LA SALLE ST
17094510440000,1459935,1897822,-437887,-0.2999359561,5-97,South Chicago,108 N STATE ST
17284090060000,1864561,2287044,-422483,-0.2265857754,5-29,South Chicago,2600 S STATE ST
17044110180000,359011,780763,-421752,-1.174760662,3-91,North Chicago,1124 N LA SALLE ST
17044110190000,359011,780763,-421752,-1.174760662,3-91,North Chicago,1122 N LA SALLE ST
17044110160000,354051,775803,-421752,-1.191218214,3-91,North Chicago,1128 N LA SALLE ST
17044110170000,354051,775803,-421752,-1.191218214,3-91,North Chicago,1126 N LA SALLE ST
17044110150000,354031,775783,-421752,-1.191285509,3-91,North Chicago,1130 N LA SALLE ST
17044110140000,351851,773603,-421752,-1.198666481,3-91,North Chicago,1132 N LA SALLE ST
17044110200000,349151,770903,-421752,-1.207935821,3-91,North Chicago,1120 N LA SALLE ST
17044110220000,349111,770863,-421752,-1.208074223,3-91,North Chicago,1116 N LA SALLE ST
17044110210000,349071,770823,-421752,-1.208212656,3-91,North Chicago,1118 N LA SALLE ST
17044480290000,3674252,4094694,-420442,-0.114429277,3-91,North Chicago,835 W CHESTNUT ST
17092190010000,1451703,1862521,-410818,-0.2829903913,3-91,North Chicago,677 N CLARK ST
17103070010000,3239425,3636554,-397129,-0.1225924354,5-91,South Chicago,151 N MICHIGAN AVE
16264300010000,292886,689177,-396291,-1.353055455,5-97,West Chicago,3251 W 30TH ST
17083380270000,2172966,2568960,-395994,-0.1822366296,3-91,West Chicago,1108 W MADISON ST
17094310110000,9535721,9920547,-384826,-0.04035625623,5-91,South Chicago,212 W RANDOLPH ST
17042130100000,822070,1201332,-379262,-0.4613500067,3-18,North Chicago,1338 N WELLS ST
17084370060000,1757289,2134531,-377242,-0.2146727146,5-91,West Chicago,1039 W RANDOLPH ST
17084370070000,1757289,2134531,-377242,-0.2146727146,5-91,West Chicago,1025 W RANDOLPH ST
14321180070000,2216445,2585021,-368576,-0.1662915164,5-97,West Chicago,1544 W CORTLAND ST
17172310050000,857403,1219410,-362007,-0.4222133582,3-91,West Chicago,1035 W VAN BUREN ST
17092230080000,836230,1197333,-361103,-0.4318225847,3-91,North Chicago,646 N WELLS ST
17092230130000,836230,1197333,-361103,-0.4318225847,3-91,North Chicago,628 N WELLS ST
17092230070000,829630,1190733,-361103,-0.435257886,3-91,North Chicago,648 N WELLS ST
17092230090000,829630,1190733,-361103,-0.435257886,3-91,North Chicago,644 N WELLS ST
17092230120000,829630,1190733,-361103,-0.435257886,3-91,North Chicago,630 N WELLS ST
14331060020000,3304254,3655375,-351121,-0.10626332,3-91,North Chicago,411 W FULLERTON PKY
17062320580000,1246721,1594827,-348106,-0.2792172427,5-97,West Chicago,1300 N ASHLAND AVE
17103070060000,2838985,3186473,-347488,-0.1223986742,5-91,South Chicago,151 N MICHIGAN AVE
17173150730000,1370129,1710906,-340777,-0.2487189162,3-91,West Chicago,901 S ASHLAND AVE
17094160040000,841298,1181151,-339853,-0.4039626862,3-91,South Chicago,210 N WELLS ST
14331060030000,3180197,3517549,-337352,-0.106078963,3-91,North Chicago,401 W FULLERTON PKY
17172310100000,791388,1125548,-334160,-0.4222454725,3-91,West Chicago,1035 W VAN BUREN ST
