URL,Tags
https://therealdeal.com/chicago/2022/09/13/architect-lucien-lagrange-and-team-leap-to-clayco-affiliate/,"meter,architects,architecture and design,clayco"
https://therealdeal.com/chicago/2022/09/13/a-driehaus-mansion-and-hollywood-film-site-hits-the-market-for-6m/,"meter,gold coast,luxury housing"
https://therealdeal.com/chicago/2022/09/13/1960s-lake-forest-mansion-seeks-6m/,"meter,housing market,lake forest,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/09/12/timeline-of-googles-thompson-center-takeover/,"meter,google,loop,mike reschke,prime group"
https://therealdeal.com/chicago/2022/09/12/montecito-medical-real-estate-drops-30m-on-rosemont-property/,"meter,chicago office market,chicago suburbs,o'hare airport"
https://therealdeal.com/chicago/2022/09/12/gorman-company-working-with-naperville-on-affordable-housing-project/,"meter,affordable housing,naperville"
https://therealdeal.com/chicago/2022/09/12/elburn-estate-with-helipad-horse-stables-seeks-top-dollar-in-kane-county/,"meter,kane county,luxury housing,residential real estate"
https://therealdeal.com/chicago/2022/09/12/commission-punts-vote-on-state-street-landmark-designations/,"meter,chicago,downtown,preservation"
https://therealdeal.com/chicago/2022/09/09/parisian-style-gold-coast-condo-seeks-6-3m/,"meter,gold coast,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/09/09/lightfoot-launches-casino-advisory-council-for-ballys-project/,"meter,bally’s,casino,lori lightfoot,river north"
https://therealdeal.com/chicago/2022/09/09/jeremy-sclar-scores-46m-loan-for-wilmette-retail-revival/,"meter,north shore,retail market,suburban chicago,wilmette"
https://therealdeal.com/chicago/2022/09/09/home-of-former-sears-head-and-allstate-founder-lists-for-2-95m/,"meter,highland park,luxury housing"
https://therealdeal.com/chicago/2022/09/09/developer-jim-onan-sells-waukegan-condos-in-4m-bulk-sale/,"meter,condo market,residential real estate,suburban chicago"
https://therealdeal.com/chicago/2022/09/09/berkadia-client-looks-to-capitalize-on-strong-multifamily-market/,"meter,chicago suburbs,deerfield,multifamily"
https://therealdeal.com/chicago/2022/09/08/skokie-aims-for-downtown-makeover-with-hotel-project/,"meter,chicago hotels,skokie"
https://therealdeal.com/chicago/2022/09/08/logistics-outfit-breaks-ground-on-47k-sf-hq-in-elgin/,"meter,chicago suburbs,elgin,industrial real estate"
https://therealdeal.com/chicago/2022/09/08/jeff-jaegers-standard-pays-54m-for-south-side-affordable-apartments/,"meter,affordable housing,multifamily market,south side,standard communities"
https://therealdeal.com/chicago/2022/09/08/chicago-hq-christies-expansion-in-newport-just-the-beginning/,"subscriber-inline,@properties,christie’s international real estate,housing market,luxury housing,newport,residential real estate"
https://therealdeal.com/chicago/2022/09/08/chicago-bears-potential-new-home-weighing-economic-benefits/,"meter,arlington heights,chicago bears"
https://therealdeal.com/chicago/2022/09/07/full-speed-ahead-on-seven-northwest-indiana-development-districts/,"meter,development,indiana"
https://therealdeal.com/chicago/2022/09/07/david-lichtensteins-lightstone-drops-64m-on-two-chicago-area-deals/,"meter,david lichtenstein,industrial market,lake county,lightstone group,suburban chicago"
https://therealdeal.com/chicago/2022/09/07/chicago-jazz-club-backroom-revived-in-fulton-market/,"meter,fulton market,murphy real estate services,retail market,river north"
https://therealdeal.com/chicago/2022/09/07/bridge-industrial-buys-melrose-park-site-for-spec-industrial-project/,"meter,development,industrial market,suburban chicago"
https://therealdeal.com/chicago/2022/09/07/bears-say-public-money-needed-for-commercial-space-in-new-stadium-plan/,"meter,arlington heights,bears"
https://therealdeal.com/chicago/2022/09/06/these-chicago-real-estate-companies-got-the-most-ppp-money/,"meter,coronavirus,politics"
https://therealdeal.com/chicago/2022/09/06/sterling-bay-and-ascentris-team-up-again-in-fulton-market/,"meter,andy gloor,ascentris,breaking,fulton market,multifamily market,sterling bay"
https://therealdeal.com/chicago/2022/09/06/lisle-based-extenet-moving-headquarters-to-texas/,"meter,chicago suburbs,lisle,office market"
https://therealdeal.com/chicago/2022/09/06/lightfoot-ally-turned-foe-is-latest-to-leave-chicago-city-council/,"meter,chicago city council,lori lightfoot"
https://therealdeal.com/chicago/2022/09/06/chicago-sees-quick-uptick-in-additional-dwelling-units/,"meter,affordable housing,residential real estate"
https://therealdeal.com/chicago/2022/09/02/winnetka-home-sells-for-4-4m/,"subscriber-inline,housing market,luxury real estate,residential real estate,winnetka"
https://therealdeal.com/chicago/2022/09/02/ex-bears-coach-nagy-sells-lake-bluff-home-for-4-5m/,"meter,celebrity real estate,chicago bears,lake bluff,luxury housing"
https://therealdeal.com/chicago/2022/09/02/developers-seek-aid-to-build-hotel-grocery-store-in-pullman/,"meter,chicago hotels,pullman,south side,yellow banana"
https://therealdeal.com/chicago/2022/09/02/condo-at-park-tower-where-citadels-griffin-is-selling-fetches-3-9m/,"subscriber-inline,housing market,luxury real estate,park tower,residential real estate,streeterville"
https://therealdeal.com/chicago/2022/09/02/bears-to-unveil-details-of-arlington-heights-stadium/,"meter,arlington heights,chicago bears"
https://therealdeal.com/chicago/2022/09/02/adventus-brings-back-life-fitness-following-last-years-exit/,"subscriber-inline,adventus realty trust,o'hare airport,office market,rodney b. johnston,suburban chicago"
https://therealdeal.com/chicago/2022/09/01/richard-duchossois-land-to-be-protected-as-nature-preserve/,"meter,barrington,conservation,nature preserve"
https://therealdeal.com/chicago/2022/09/01/private-investor-buys-ohare-industrial-building-for-redevelopment/,"meter,industrial real estate,o'hare airport"
https://therealdeal.com/chicago/2022/09/01/meet-quintin-primo-chicagos-inside-man-on-googles-loop-landing/,"meter,baldwin hills,capri investment group,google,loop,mike reschke,office market,prime group,quintin primo,thompson center"
https://therealdeal.com/chicago/2022/09/01/ba-investment-advisors-buys-ohare-office-building-for-40m/,"meter,chicago office market,o'hare airport,rosemont"
https://therealdeal.com/chicago/2022/08/31/record-190m-condo-deconversion-on-shaky-ground/,"subscriber,breaking,condo deconversions,multifamily market,river north,strategic properties of north america,yitzy klor"
https://therealdeal.com/chicago/2022/08/31/receiver-named-for-condos-near-ohare-airport/,"meter,foreclosures,northwest side"
https://therealdeal.com/chicago/2022/08/31/oswego-approves-plans-for-811-unit-housing-development/,"meter,chicago multifamily,chicago suburbs,oswego"
https://therealdeal.com/chicago/2022/08/30/sterling-owned-loop-building-seeks-buyer-for-redevelopment/,"meter,loop,redevelopment"
https://therealdeal.com/chicago/2022/08/30/ravenswood-apartment-building-sells-for-9-7m-after-three-days/,"subscriber-inline,chicago,residential real estate"
https://therealdeal.com/chicago/2022/08/30/fl-company-buys-three-suburban-offices-in-1-1b-deal/,"meter,chicago office market,suburbs"
https://therealdeal.com/chicago/2022/08/30/double-or-nothing-chicago-industrial-players-are-making-bank/,"subscriber-inline,brennan investment group,industrial market,suburban chicago"
https://therealdeal.com/chicago/2022/08/30/chicago-bulls-vucevic-drops-5m-on-lincoln-park-home/,"meter,celebrity real estate,chicago bulls,lincoln park,luxury housing,luxury real estate"
https://therealdeal.com/chicago/2022/08/29/stop-work-order-halts-redevelopment-of-former-sears-in-six-corners/,"subscriber-inline,chicago,development"
https://therealdeal.com/chicago/2022/08/29/mixed-use-redevelopment-of-purple-hotel-progresses/,"meter,lincolnwood,mixed-use,redevelopment,tucker development"
https://therealdeal.com/chicago/2022/08/29/john-buck-hires-jll-to-sell-3eleven-apartment-building/,"meter,chicago multifamily,john buck,river north"
https://therealdeal.com/chicago/2022/08/29/demolition-underway-for-oak-forest-redevelopment/,"meter,chicago suburbs,oak forest,redevelopment"
https://therealdeal.com/chicago/2022/08/26/skokie-mall-loses-first-major-tenant-in-four-years/,"meter,chicago suburbs,retail,skokie"
https://therealdeal.com/chicago/2022/08/26/gold-coasts-tavern-on-rush-to-shut-down/,"meter,gold coast,restaurant"
https://therealdeal.com/chicago/2022/08/26/cary-goldman-quintuples-ohare-truck-yard-value-on-sale-to-penske/,"subscriber-inline,industrial market,o’hare,suburban chicago,timber hill"
https://therealdeal.com/chicago/2022/08/26/apex-chicago-hit-with-lawsuit-over-building-conditions/,"meter,apex chicago,lawsuits,multifamily market,south side"
https://therealdeal.com/chicago/2022/08/25/pe-firm-finalizing-150k-sf-lease-in-fulton-market/,"meter,fulton market,fulton street cos.,harrison street real estate capital,jdl development"
https://therealdeal.com/chicago/2022/08/25/nancy-hughes-lake-forest-mansion-under-contract-after-one-week/,"meter,celebrity real estate,chicago suburbs,lake forest,luxury housing"
https://therealdeal.com/chicago/2022/08/25/luxury-apartments-row-houses-get-ok-in-naperville/,"meter,chicago suburbs,luxury housing,naperville"
https://therealdeal.com/chicago/2022/08/25/ground-breaks-on-43m-city-funded-south-side-apartments/,"meter,affordable housing,gresham,south side"
https://therealdeal.com/chicago/2022/08/24/uptown-homeless-shelter-for-women-gets-construction-permits/,"meter,homelessness,uptown"
https://therealdeal.com/chicago/2022/08/24/these-are-julys-priciest-home-sales-in-kane-county/,"subscriber-inline,housing market,kane county,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/24/retail-market-stages-a-rebound-as-vacancies-drop/,"meter,cbre,retail,retail market"
https://therealdeal.com/chicago/2022/08/24/arlington-heights-taxpayers-dont-want-to-fund-bears-stadium/,"meter,arlington heights,chicago bears"
https://therealdeal.com/chicago/2022/08/23/tech-firms-full-building-apartment-lease-enables-early-sale-of-bonds-inspire/,"subscriber-inline,bond companies,cbre,multifamily market,west town"
https://therealdeal.com/chicago/2022/08/23/shopping-center-near-wrigley-field-asks-36m/,"meter,retail,wrigley field"
https://therealdeal.com/chicago/2022/08/23/jm-schapiros-firm-drops-94m-on-suburban-chicago-retail-centers/,"meter,retail market,suburban chicago"
https://therealdeal.com/chicago/2022/08/23/elk-grove-banquet-hall-to-be-replaced-with-warehouse/,"meter,chicago suburbs,elk grove village,industrial real estate,redevelopment"
https://therealdeal.com/chicago/2022/08/23/dre-stone-beam-cardinal-bring-luxury-apartments-to-waukegan/,"meter,chicago luxury market,waukegan"
https://therealdeal.com/chicago/2022/08/23/caterpillar-lists-deerfield-office-for-sublease/,"meter,caterpillar,chicago suburbs,deerfield,office market"
https://therealdeal.com/chicago/2022/08/22/rapper-juice-wrlds-mom-pays-8m-for-burr-ridge-home/,"meter,burr ridge,celebrity real estate,luxury housing"
https://therealdeal.com/chicago/2022/08/22/oklahoma-investor-buying-two-distressed-suburban-chicago-hotels/,"meter,chicago hotels,evanston,itasca,suburbs"
https://therealdeal.com/chicago/2022/08/22/kellogg-ceo-sells-lincoln-park-home-for-6-2m/,"meter,lincoln park,luxury housing"
https://therealdeal.com/chicago/2022/08/22/cost-of-woodlawn-center-plan-rises-by-200m/,"meter,obama presidential center,south side,woodlawn"
https://therealdeal.com/chicago/2022/08/22/chicago-industrial-vacancies-post-first-rise-in-two-years/,"meter,colliers,industrial market,suburban chicago"
https://therealdeal.com/chicago/2022/08/19/tv-ratings-pioneer-arthur-nielsens-former-estate-sells-for-6-8m/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/19/south-side-mall-near-obama-center-asks-12-8m/,"meter,retail market,south side"
https://therealdeal.com/chicago/2022/08/19/luxury-lincoln-park-apartment-building-sells-for-20m/,"meter,chicago apartment market,downtown chicago,loop"
https://therealdeal.com/chicago/2022/08/19/friedman-snags-suburban-chicago-apartments-for-74m/,"meter,david friedman,empire state realty trust,f&amp;f realty,multifamily market,suburban chicago,tony malkin"
https://therealdeal.com/chicago/2022/08/19/florida-firm-picks-up-river-grove-shopping-center-for-30m/,"meter,commercial real estate,retail market,suburban chicago"
https://therealdeal.com/chicago/2022/08/19/circle-k-moves-into-downtown-chicago/,"meter,circle k,convenience stores,downtown chicago,loop"
https://therealdeal.com/chicago/2022/08/18/lake-forest-home-of-john-hughes-widow-selling-for-15m/,"meter,celebrity real estate,lake forest,luxury housing"
https://therealdeal.com/chicago/2022/08/18/julys-top-home-sales-in-lake-county/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/18/jerry-reinsdorf-backed-firm-buys-lot-near-united-center/,"subscriber-inline,chicago bulls,chicago white sox,jerry reinsdorf,michigan avenue real estate partners,multifamily market,near west side,residential real estate"
https://therealdeal.com/chicago/2022/08/18/illinois-looking-to-unload-riverfront-silos-seen-in-transformers-film/,"meter,industrial real estate,lower west side"
https://therealdeal.com/chicago/2022/08/18/heres-where-chicagos-busiest-residential-brokers-sell-homes/,"subscriber,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/18/city-considers-pivoting-plans-for-hollander-building/,"meter,logan square,redevelopment"
https://therealdeal.com/chicago/2022/08/18/chicago-suburbs-face-obstacles-in-redeveloping-malls/,"subscriber-inline,development,suburban chicago"
https://therealdeal.com/chicago/2022/08/17/woodlawn-apartment-building-will-be-70-affordable/,"meter,affordable housing,obama presidential center,south side,woodlawn"
https://therealdeal.com/chicago/2022/08/17/naperville-medical-center-sells-for-15m/,"meter,chicago suburbs,medical center,naperville"
https://therealdeal.com/chicago/2022/08/17/mark-karasicks-601w-scores-215m-financing-for-chicago-offices/,"meter,601w companies,mark karasick,michael silberberg,old post office,south loop"
https://therealdeal.com/chicago/2022/08/17/garrett-popcorn-owners-sell-lake-forest-home/,"meter,lake forest,luxury housing,residential real estate"
https://therealdeal.com/chicago/2022/08/16/tradelane-buys-13-industrial-properties-around-chicago/,"meter,chicago suburbs,industrial real estate"
https://therealdeal.com/chicago/2022/08/16/shipping-container-homes-proposed-for-south-side/,"meter,greater grand crossing,south side"
https://therealdeal.com/chicago/2022/08/16/samsung-loss-googles-156m-loan-reload-loop/,"subscriber-inline,google,loop,michael reschke,mike reschke,office market"
https://therealdeal.com/chicago/2022/08/16/lakefront-winnetka-mansion-to-be-demolished/,"meter,chicago suburbs,luxury housing,winnetka"
https://therealdeal.com/chicago/2022/08/16/chicagos-manna-capital-lands-expanding-modern-sprout/,"meter,industrial market,manna capital,near west side,roy blavvise"
https://therealdeal.com/chicago/2022/08/16/chicago-players-welcome-new-tack-in-citys-development-push/,"subscriber-inline,chicago,development"
https://therealdeal.com/chicago/2022/08/15/transwestern-lands-250k-sf-lease-for-90m-chicago-area-project/,"meter,industrial market,suburban chicago,transwestern development company"
https://therealdeal.com/chicago/2022/08/15/shapack-cashes-in-as-trammell-crow-drops-100m-in-fulton-market/,"meter,fulton market,multifamily market,office market,shapack partners,trammell crow"
https://therealdeal.com/chicago/2022/08/15/lakeview-restaurant-to-become-apartment-building/,"meter,development,housing,lakeview,residential real estate"
https://therealdeal.com/chicago/2022/08/15/chicago-suburb-ranks-no-4-among-nations-most-livable-cities/,"meter,residential real estate,suburban chicago"
https://therealdeal.com/chicago/2022/08/12/swedish-investor-buys-3-8msf-industrial-portfolio/,"meter,chicago suburbs,industrial real estate,north chicago"
https://therealdeal.com/chicago/2022/08/12/suburban-chicago-shopping-center-sold-to-private-investor/,"subscriber-inline,commercial real estate,retail,suburban chicago"
https://therealdeal.com/chicago/2022/08/12/financial-firm-moving-to-sterling-bays-new-fulton-market-development/,"meter,chicago office market,fulton market district,loop"
https://therealdeal.com/chicago/2022/08/12/bankrupt-cite-restaurant-owned-by-ex-ny-first-lady-sold-for-4-15m/,"meter,chicago,commercial real estate,restaurant"
https://therealdeal.com/chicago/2022/08/12/ballys-casino-heads-to-gaming-board-faces-delay/,"meter,bally’s,casino,lori lightfoot,river north"
https://therealdeal.com/chicago/2022/08/11/chicago-start-up-moves-to-loop-expands-office/,"meter,chicago office market,loop"
https://therealdeal.com/chicago/2022/08/11/alderman-sophia-king-announces-mayoral-run/,"meter,lori lightfoot,politics"
https://therealdeal.com/chicago/2022/08/11/22-years-23m-behind-deal-for-lincoln-park-apartments/,"subscriber-inline,jab real estate,lincoln park,multifamily market"
https://therealdeal.com/chicago/2022/08/10/oc-ventures-drops-33m-on-student-housing-property/,"meter,oc ventures,student housing,university of illinois chicago"
https://therealdeal.com/chicago/2022/08/10/lincoln-park-home-sells-for-10m-setting-2022-area-record/,"meter,housing market,lincoln park,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/10/here-are-the-architects-with-the-most-major-projects-in-chicago/,"subscriber-inline,chicago,development"
https://therealdeal.com/chicago/2022/08/10/goldman-sachs-cashes-in-on-gold-coast-investment/,"subscriber,gold coast,goldman sachs,retail market"
https://therealdeal.com/chicago/2022/08/10/chicago-oks-study-for-contentious-tif-district-to-fund-red-line-extension/,"meter,chicago transit authority,tax increment financing district"
https://therealdeal.com/chicago/2022/08/10/canadian-investor-buys-chicago-high-rise-for-133m/,"meter,chicago multifamily,downtown chicago,morguard"
https://therealdeal.com/chicago/2022/08/09/wilmette-home-sells-for-for-5-2-million/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/09/trucking-company-spends-6m-on-vacant-joliet-land/,"meter,chicago suburbs,industrial real estate,joliet"
https://therealdeal.com/chicago/2022/08/09/top-chicago-broker-jeff-lowe-expects-normal-market/,"subscriber,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/09/jeff-lowe-tops-chicagos-residential-brokers-ranking/,"subscriber,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/09/hotel-felix-heads-to-auction-block/,"meter,chicago hotels,oxford capital,river north"
https://therealdeal.com/chicago/2022/08/09/horizon-picks-up-north-side-apartment-complex-for-39m/,"meter,apartments,chicago,horizon realty group,multifamily market,residential real estate"
https://therealdeal.com/chicago/2022/08/09/fpa-sells-bensenville-apartment-complex-for-106m/,"meter,bensenville,chicago suburbs,multifamily"
https://therealdeal.com/chicago/2022/08/09/evanston-debates-hotel-turned-homeless-shelter/,"meter,evanston,homelessness"
https://therealdeal.com/chicago/2022/08/08/tinley-park-greenlights-plans-for-two-new-hotels/,"meter,chicago hotels,tinley park"
https://therealdeal.com/chicago/2022/08/08/shaya-prager-takes-on-the-windy-city/,"subscriber-inline,commercial real estate,office market,opal propertie,opal properties,shaya prager"
https://therealdeal.com/chicago/2022/08/08/qa-cresas-greg-schementi-returns-to-tenant-only-brokerage/,"meter,commercial real estate,cresa,fulton market,office market"
https://therealdeal.com/chicago/2022/08/08/developers-to-keep-obama-center-units-affordable-through-2056/,"meter,affordable housing,jackson park,obama presidential center,south side"
https://therealdeal.com/chicago/2022/08/08/crow-holdings-tapped-to-build-matteson-warehouse/,"meter,chicago suburb,industrial real estate,matteson"
https://therealdeal.com/chicago/2022/08/05/west-side-section-8-housing-complex-sells-for-14-5m/,"meter,affordable housing,apartments"
https://therealdeal.com/chicago/2022/08/05/reschke-got-loop-towers-at-33-discount-to-clear-google-for-landing/,"subscriber,google,jll,loop,mike reschke,office market,thompson center"
https://therealdeal.com/chicago/2022/08/05/former-cook-county-assessor-official-pleads-guilty-to-conspiracy/,"meter,cook county assessor’s office,fritz kaegi,politics"
https://therealdeal.com/chicago/2022/08/05/chicago-zoning-czar-mulls-quitting-or-running-for-mayor/,"meter,chicago city council,lakeview,lori lightfoot,tom tunney,wrigleyville"
https://therealdeal.com/chicago/2022/08/05/centersquare-buys-suburban-chicago-retail-for-33m-from-crow/,"subscriber-inline,naperville,retail market,suburban chicago,trammell crow"
https://therealdeal.com/chicago/2022/08/05/banker-pays-4-75m-for-winnetka-mansion/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/04/wirtz-family-sells-entire-evanston-apartment-portfolio-for-35m/,"meter,chicago suburbs,evanston,wirtz residential"
https://therealdeal.com/chicago/2022/08/04/loop-condo-owners-approve-96m-deconversion-sale-to-yitzy-klors-spna/,"meter,condo market,loop,multifamily market,strategic properties of north america,yitzy klor"
https://therealdeal.com/chicago/2022/08/04/john-buck-tests-loop-waters-with-listing-on-lasalle/,"meter,chicago office market,loop"
https://therealdeal.com/chicago/2022/08/04/bill-gates-lists-hyde-park-home-for-1-55m/,"meter,bill gates,celebrity real estate,hyde park,luxury housing"
https://therealdeal.com/chicago/2022/08/03/property-tax-increases-key-to-3-6b-red-line-extension/,"meter,chicago transit authority,tax increment financing district"
https://therealdeal.com/chicago/2022/08/03/lake-forest-home-of-real-life-daisy-buchanan-sells-for-7-5m/,"meter,lake forest,luxury housing"
https://therealdeal.com/chicago/2022/08/03/first-high-end-home-to-sell-in-pandemic-flips-for-2-million-more-dek/,"meter,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/03/elgin-plans-6m-expansion-of-hemmens-center/,"meter,commercial real estate,elgin,performing arts"
https://therealdeal.com/chicago/2022/08/03/allied-plunks-down-30m-for-south-side-shopping-center/,"meter,morgan park,pgim,retail market,south side"
https://therealdeal.com/chicago/2022/08/02/titanic-mansion-that-didnt-sell-as-two-homes-tries-again-as-one/,"meter,lincoln park,luxury housing"
https://therealdeal.com/chicago/2022/08/02/shoe-drops-home-sales-slow-in-nw-indiana/,"meter,housing market,indiana"
https://therealdeal.com/chicago/2022/08/02/redevelopment-boosts-chicagos-six-corners-retail-center-in-12-6m-sale/,"subscriber-inline,multifamily market,north side,portage park,retail market"
https://therealdeal.com/chicago/2022/08/02/des-plaines-approves-rezoning-for-controversial-apartment-building/,"meter,chicago suburbs,des plaines,residential real estate"
https://therealdeal.com/chicago/2022/08/02/another-st-regis-sale-breaks-4-million/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/08/02/amcap-buys-suburban-chicago-shopping-center-for-30m/,"subscriber-inline,amcap,retail market,sterling organization,suburban chicago"
https://therealdeal.com/chicago/2022/08/01/morgan-pays-181m-for-more-than-1000-suburban-chicago-apartments/,"meter,harbor,morgan properties,multifamily market,suburban chicago"
https://therealdeal.com/chicago/2022/08/01/jonathan-rose-cos-drops-10-7m-on-south-side-multi-family/,"meter,affordable housing,englewood,multi-family,south side"
https://therealdeal.com/chicago/2022/08/01/closed-groceries-rising-food-prices-hit-low-income-chicagoans/,"meter,grocery stores,inflation,retail,south side"
https://therealdeal.com/chicago/2022/08/01/chicago-mayor-pushes-denser-buildings-near-transit-hubs/,"subscriber-inline,chicago,development,politics"
https://therealdeal.com/chicago/2022/07/29/qa-meet-evan-jahn-son-of-late-thompson-center-architect/,"meter,architects,google,loop,mike reschke,office market,thompson center"
https://therealdeal.com/chicago/2022/07/29/former-gold-coast-home-of-dwyane-wade-sells-for-5-8m/,"meter,celebrity real estate,gold coast,luxury housing"
https://therealdeal.com/chicago/2022/07/29/cook-county-land-bank-under-fire-for-hiring-decision/,"meter,cook county,land bank,politics"
https://therealdeal.com/chicago/2022/07/29/alderman-reilly-calls-for-repeal-of-lightfoots-inflation-linked-tax-hike/,"meter,lori lightfoot,politics,property tax assessments"
https://therealdeal.com/chicago/2022/07/28/villa-park-grants-purchase-extension-for-mixed-use-development/,"meter,mixed-use development,villa park"
https://therealdeal.com/chicago/2022/07/28/sterling-bay-gets-206m-of-financing-for-fulton-market-office-project/,"meter,chicago,development,fulton market"
https://therealdeal.com/chicago/2022/07/28/mixed-use-project-approved-in-chicagos-englewood/,"meter,englewood,mixed-use,residential real estate,south side"
https://therealdeal.com/chicago/2022/07/28/bear-peak-closes-22m-suburban-chicago-condo-deconversion/,"meter,condo deconversions,condo market,multifamily market,naperville,suburban chicago"
https://therealdeal.com/chicago/2022/07/28/aurora-approves-tif-district-for-246-unit-apartment-building/,"meter,aurora,tax increment financing district"
https://therealdeal.com/chicago/2022/07/27/this-developer-sold-all-its-west-loop-condos-before-the-building-was-complete/,"meter,condo market,residential real estate,west loop"
https://therealdeal.com/chicago/2022/07/27/no-views-no-tenants-industrious-priciest-flex-space-demand/,"meter,industrious,office market,penn 1,west loop,willis tower"
https://therealdeal.com/chicago/2022/07/27/miracle-on-the-loop-inside-reschkes-dramatic-google-play/,"meter,central loop,google,loop,mike reschke,office market"
https://therealdeal.com/chicago/2022/07/27/loop-office-building-owners-face-borrower-woes/,"meter,chicago office market,loop"
https://therealdeal.com/chicago/2022/07/27/ken-griffin-lists-two-chicago-condos-ahead-of-citadel-move/,"meter,ken griffin,luxury housing,park tower"
https://therealdeal.com/chicago/2022/07/27/google-buying-chicagos-thompson-center-for-105m/,"meter,central loop,google,mike reschke,thompson center"
https://therealdeal.com/chicago/2022/07/27/former-cubs-pitcher-sells-lincolnwood-home-for-2-18m/,"meter,chicago cubs,lincolnwood,luxury housing"
https://therealdeal.com/chicago/2022/07/26/small-projects-big-numbers-for-chicagos-permit-champ/,"subscriber-inline,architecture,chicago,development"
https://therealdeal.com/chicago/2022/07/26/mayor-lightfoot-floats-2-2b-soldier-field-revamp/,"meter,chicago bears,lori lightfoot,soldier field"
https://therealdeal.com/chicago/2022/07/26/kennmar-to-renovate-mostly-vacant-citypark-shopping-center/,"meter,chicago suburbs,kennmar,lincolnshire,retail"
https://therealdeal.com/chicago/2022/07/26/brookfield-seeks-to-unload-another-mag-mile-property/,"meter,brookfield,mag mile,magnificent mile,michigan avenue"
https://therealdeal.com/chicago/2022/07/26/affordable-senior-housing-moves-forward-in-libertyville/,"meter,affordable housing,libertyville,senior housing"
https://therealdeal.com/chicago/2022/07/25/sperry-equities-buys-bolingbrook-shopping-center/,"meter,chicago suburbs,retail"
https://therealdeal.com/chicago/2022/07/25/barbie-museum-home-sells-for-will-county-record-5-25m/,"meter,homer glen,luxury housing,residential real estate"
https://therealdeal.com/chicago/2022/07/25/amazon-fresh-store-coming-to-tinley-park/,"meter,grocery stores,retail,tinley park"
https://therealdeal.com/chicago/2022/07/22/vista-property-scores-60m-construction-loan-for-river-north-apartment-tower/,"meter,capital market,multifamily market,river north,vista property"
https://therealdeal.com/chicago/2022/07/22/ex-art-institute-chair-lists-park-tower-condo-for-13-5m/,"meter,condo market,luxury housing,park tower"
https://therealdeal.com/chicago/2022/07/22/condos-at-tribune-tower-one-chicago-sell-for-north-of-4-million/,"subscriber-inline,housing market,luxury real estate,residential real estate"
https://therealdeal.com/chicago/2022/07/21/piece-of-walgreens-deerfield-campus-hits-market/,"meter,deerfield,suburban chicago,walgreens"
https://therealdeal.com/chicago/2022/07/21/loop-office-building-that-lost-biggest-tenant-tests-market/,"subscriber-inline,chicago,loop,market street real estate partners,office market"
https://therealdeal.com/chicago/2022/07/21/cubs-jed-hoyer-sells-ravenswood-mansion-for-3-5m/,"meter,chicago cubs,luxury housing,ravenswood"
https://therealdeal.com/chicago/2022/07/21/centrum-triples-value-of-river-north-cannabis-dispensary-with-14m-sale/,"subscriber-inline,cannabis,centrum,retail market,river north,wrigleyville"
https://therealdeal.com/chicago/2022/07/21/aurora-officials-approve-senior-housing-at-fox-valley-mall/,"meter,aurora,fox valley mall,senior housing"
https://therealdeal.com/chicago/2022/07/20/singapore-firm-cashes-out-of-chicago-apartments-for-105m/,"meter,cortland,mapletree,multifamily market,river north,steven defrancis"
https://therealdeal.com/chicago/2022/07/20/medtech-company-moves-to-naperville-expands-office-footprint/,"meter,commercial real estate,naperville,suburbs"
https://therealdeal.com/chicago/2022/07/20/feds-call-out-chicagos-discriminatory-zoning-policies/,"meter,hud,industrial real estate,lori lightfoot"
https://therealdeal.com/chicago/2022/07/20/ex-astronaut-james-lovell-lists-lake-forest-home-for-almost-3m/,"meter,lake forest,luxury housing,residential real estate"
https://therealdeal.com/chicago/2022/07/19/thor-equities-sues-cannabis-firm-for-1m-unpaid-fulton-market-rent/,"meter,cannabis,lawsuits,thor equities"
https://therealdeal.com/chicago/2022/07/19/tenants-sue-pangea-properties-saying-it-risked-safety-by-ignoring-repairs/,"subscriber-inline,lawsuits,multifamily market,pangea properties,south side,west side"
https://therealdeal.com/chicago/2022/07/19/starwood-holds-onto-suburban-mall-after-losing-three-others/,"meter,chicago ridge,retail,starwood"
https://therealdeal.com/chicago/2022/07/19/here-are-chicagos-most-notable-development-projects-of-2022/,"subscriber-inline,chicago,development"
