,URL,Tags,URL_2,HED,DEK,ADDRESS,description_link,PUB_YEAR,geo_address,loc,point,lat,lon,altitude
322,https://therealdeal.com/chicago/2022/08/04/john-buck-tests-loop-waters-with-listing-on-lasalle/,"meter,chicago office market,loop",https://therealdeal.com/chicago/2022/08/04/john-buck-tests-loop-waters-with-listing-on-lasalle/,John Buck tests Loop waters with listing on LaSalle,Could bring early check on how Google’s plans for Thompson Center impact property values,33 North LaSalle Street,"<a href=""https://therealdeal.com/chicago/2022/08/04/john-buck-tests-loop-waters-with-listing-on-lasalle/"" target=""_blank"" rel=""noopener noreferrer"">John Buck is looking</a> to test the Loop’s office market ahead of Google moving into the neighborhood.",2022,"33 North LaSalle Street Chicago, IL","33 N La Salle St, Chicago, IL 60602, USA","(41.88279780000001, -87.63217279999999, 0.0)",41.88279780000001,-87.63217279999999,0.0
323,https://therealdeal.com/chicago/2022/08/04/bill-gates-lists-hyde-park-home-for-1-55m/,"meter,bill gates,celebrity real estate,hyde park,luxury housing",https://therealdeal.com/chicago/2022/08/04/bill-gates-lists-hyde-park-home-for-1-55m/,Bill Gates lists Hyde Park home for $1.55M,Five-bedroom home is located just north of the University of Chicago campus,5476 South Ellis Avenue,"<a href=""https://therealdeal.com/chicago/2022/08/04/bill-gates-lists-hyde-park-home-for-1-55m/"" target=""_blank"" rel=""noopener noreferrer"">Microsoft co-founder</a> and former richest man in the world, Bill Gates, is selling his Hyde Park property.",2022,"5476 South Ellis Avenue Chicago, IL","5476 S Ellis Ave, Chicago, IL 60615, USA","(41.7957426, -87.6014919, 0.0)",41.7957426,-87.6014919,0.0
324,https://therealdeal.com/chicago/2022/08/03/lake-forest-home-of-real-life-daisy-buchanan-sells-for-7-5m/,"meter,lake forest,luxury housing",https://therealdeal.com/chicago/2022/08/03/lake-forest-home-of-real-life-daisy-buchanan-sells-for-7-5m/,Lake Forest home of real-life Daisy Buchanan sells for $7.5M,Price markets highest locally since 2018,901 Rosemary Road,"<a href=""https://therealdeal.com/chicago/2022/08/03/lake-forest-home-of-real-life-daisy-buchanan-sells-for-7-5m/"" target=""_blank"" rel=""noopener noreferrer"">A Lake Forest</a> mansion with ties to F. Scott Fitzgerald sold for $7.5 million, the highest price for a home in the town in four years.",2022,"901 Rosemary Road Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
325,https://therealdeal.com/chicago/2022/08/03/first-high-end-home-to-sell-in-pandemic-flips-for-2-million-more-dek/,"meter,housing market,luxury real estate,residential real estate",https://therealdeal.com/chicago/2022/08/03/first-high-end-home-to-sell-in-pandemic-flips-for-2-million-more-dek/,First high-end home to sell in pandemic flips for $2 million more,The home was one of the first multimillion dollar sales during the pandemic,1901 N Howe Street,"<a href=""https://therealdeal.com/chicago/2022/08/03/first-high-end-home-to-sell-in-pandemic-flips-for-2-million-more-dek/"" target=""_blank"" rel=""noopener noreferrer"">A Lincoln Park</a> property that was the first multimillion-dollar home to sell in Chicago during the pandemic has changed hands again – for a $2 million premium.",2022,"1901 N Howe Street Chicago, IL","1901 N Howe St, Chicago, IL 60614, USA","(41.9160915, -87.64456659999999, 0.0)",41.9160915,-87.64456659999999,0.0
326,https://therealdeal.com/chicago/2022/08/03/allied-plunks-down-30m-for-south-side-shopping-center/,"meter,morgan park,pgim,retail market,south side",https://therealdeal.com/chicago/2022/08/03/allied-plunks-down-30m-for-south-side-shopping-center/,Allied plunks down $30M for South Side shopping center,Property had $9.5M tax incentive attached to it from construction 15 years ago,11730 South Marshfield Avenue,"<a href=""https://therealdeal.com/chicago/2022/08/03/allied-plunks-down-30m-for-south-side-shopping-center/"" target=""_blank"" rel=""noopener noreferrer"">Investor appetite</a> for Chicago’s grocery-anchored shopping centers is still booming even after trading volume for the asset class hit a record last year.",2022,"11730 South Marshfield Avenue Chicago, IL","11730 S Marshfield Ave, Chicago, IL 60643, USA","(41.6802421, -87.66460000000001, 0.0)",41.6802421,-87.66460000000001,0.0
327,https://therealdeal.com/chicago/2022/08/02/titanic-mansion-that-didnt-sell-as-two-homes-tries-again-as-one/,"meter,lincoln park,luxury housing",https://therealdeal.com/chicago/2022/08/02/titanic-mansion-that-didnt-sell-as-two-homes-tries-again-as-one/,“Titanic” mansion that didn’t sell as two homes tries again as one,The 1917 home build for a survivor is asking $11.5 million,2700 N Lakeview Ave,"<a href=""https://therealdeal.com/chicago/2022/08/02/titanic-mansion-that-didnt-sell-as-two-homes-tries-again-as-one/"" target=""_blank"" rel=""noopener noreferrer"">A Lincoln Park</a> mansion built for a survivor of the Titanic hit the market as a single-family home for the first time in 75 years after the owners first tried to sell it as two separate units.",2022,"2700 N Lakeview Ave Chicago, IL","2700 N Lakeview Ave, Chicago, IL 60614, USA","(41.931396, -87.6398189, 0.0)",41.931396,-87.6398189,0.0
328,https://therealdeal.com/chicago/2022/08/02/redevelopment-boosts-chicagos-six-corners-retail-center-in-12-6m-sale/,"subscriber-inline,multifamily market,north side,portage park,retail market",https://therealdeal.com/chicago/2022/08/02/redevelopment-boosts-chicagos-six-corners-retail-center-in-12-6m-sale/,Redevelopment boosts Chicago’s Six Corners retail center in $12.6M sale,Portage Park intersection’s rising density gave Pine Tree a chance to cash in,4730 W. Irving Park Road,"<a href=""https://therealdeal.com/chicago/2022/08/02/redevelopment-boosts-chicagos-six-corners-retail-center-in-12-6m-sale/"" target=""_blank"" rel=""noopener noreferrer"">Peter Borzak’s Pine</a> Tree became the latest Chicago retail landlord to cash in on a nearby apartment development that added density to a neighborhood.",2022,"4730 W. Irving Park Road Chicago, IL","4730 W Irving Park Rd, Chicago, IL 60641, USA","(41.9538026, -87.7466482, 0.0)",41.9538026,-87.7466482,0.0
329,https://therealdeal.com/chicago/2022/08/02/des-plaines-approves-rezoning-for-controversial-apartment-building/,"meter,chicago suburbs,des plaines,residential real estate",https://therealdeal.com/chicago/2022/08/02/des-plaines-approves-rezoning-for-controversial-apartment-building/,Des Plaines approves rezoning for controversial apartment building,Many residents of Chicago suburb resist the development,1300 block of Webford Avenue,"<a href=""https://therealdeal.com/chicago/2022/08/02/des-plaines-approves-rezoning-for-controversial-apartment-building/"" target=""_blank"" rel=""noopener noreferrer"">After a months-long</a> debate, a Chicago suburb agreed to rezone a property to make way for a seven-story apartment building.",2022,"1300 block of Webford Avenue Chicago, IL","1300 Webford Ave, Des Plaines, IL 60016, USA","(42.0420896, -87.89200319999999, 0.0)",42.0420896,-87.89200319999999,0.0
330,https://therealdeal.com/chicago/2022/08/02/another-st-regis-sale-breaks-4-million/,"subscriber-inline,housing market,luxury real estate,residential real estate",https://therealdeal.com/chicago/2022/08/02/another-st-regis-sale-breaks-4-million/,Another St. Regis sale breaks $4 million,"The sale is one of many deals at the tower, as the developer turns condos over to owners and sales close.",363 E Wacker Drive,"<a href=""https://therealdeal.com/chicago/2022/08/02/another-st-regis-sale-breaks-4-million/"" target=""_blank"" rel=""noopener noreferrer"">Another condominium</a> at Chicago’s St. Regis, a 3,800-square-foot unit on the 58th floor with three bedrooms and three bathrooms, sold for more than $4 million.",2022,"363 E Wacker Drive Chicago, IL","363 E Wacker Dr, Chicago, IL 60601, USA","(41.8874508, -87.61745979999999, 0.0)",41.8874508,-87.61745979999999,0.0
331,https://therealdeal.com/chicago/2022/08/01/morgan-pays-181m-for-more-than-1000-suburban-chicago-apartments/,"meter,harbor,morgan properties,multifamily market,suburban chicago",https://therealdeal.com/chicago/2022/08/01/morgan-pays-181m-for-more-than-1000-suburban-chicago-apartments/,"Morgan pays $181M for more than 1,000 suburban Chicago apartments","Landlord bought almost 3,000 units in Chicago’s suburbs and Indianapolis","801 Belinder Lane, 926 Congdon Avenue","<a href=""https://therealdeal.com/chicago/2022/08/01/morgan-pays-181m-for-more-than-1000-suburban-chicago-apartments/"" target=""_blank"" rel=""noopener noreferrer"">Morgan Properties</a> bought more than 1,000 apartments in suburban Chicago for about $181 million as part of a spending splurge on Midwest multifamily assets.",2022,"801 Belinder Lane, 926 Congdon Avenue Chicago, IL","801 Belinder Ln #926, Schaumburg, IL 60173, USA","(42.0760418, -88.0589234, 0.0)",42.0760418,-88.0589234,0.0
332,https://therealdeal.com/chicago/2022/08/01/jonathan-rose-cos-drops-10-7m-on-south-side-multi-family/,"meter,affordable housing,englewood,multi-family,south side",https://therealdeal.com/chicago/2022/08/01/jonathan-rose-cos-drops-10-7m-on-south-side-multi-family/,Jonathan Rose Cos. drops $10.7M on South Side multi-family,Affordable housing investor buying properties across Chicago,7159 South Eggleston Avenue,"<a href=""https://therealdeal.com/chicago/2022/08/01/jonathan-rose-cos-drops-10-7m-on-south-side-multi-family/"" target=""_blank"" rel=""noopener noreferrer"">An affordable</a> housing investor based in New York spent $10.7 million for a 13-building multifamily portfolio on Chicago’s South Side.",2022,"7159 South Eggleston Avenue Chicago, IL","7159 S Eggleston Ave, Chicago, IL 60621, USA","(41.763652, -87.63549599999999, 0.0)",41.763652,-87.63549599999999,0.0
333,https://therealdeal.com/chicago/2022/08/01/closed-groceries-rising-food-prices-hit-low-income-chicagoans/,"meter,grocery stores,inflation,retail,south side",https://therealdeal.com/chicago/2022/08/01/closed-groceries-rising-food-prices-hit-low-income-chicagoans/,"Closed groceries, rising food prices hit low-income Chicagoans",Closures on South Side have worsened matters,7627 South Ashland Avenue,"<a href=""https://therealdeal.com/chicago/2022/08/01/closed-groceries-rising-food-prices-hit-low-income-chicagoans/"" target=""_blank"" rel=""noopener noreferrer"">Low-income</a> Chicagoans are struggling as supermarkets shut and grocery prices jump.",2022,"7627 South Ashland Avenue Chicago, IL","7627 S Ashland Ave, Chicago, IL 60620, USA","(41.7547663, -87.66313699999999, 0.0)",41.7547663,-87.66313699999999,0.0
334,https://therealdeal.com/chicago/2022/07/29/former-gold-coast-home-of-dwyane-wade-sells-for-5-8m/,"meter,celebrity real estate,gold coast,luxury housing",https://therealdeal.com/chicago/2022/07/29/former-gold-coast-home-of-dwyane-wade-sells-for-5-8m/,Former Gold Coast home of Dwyane Wade sells for $5.8M,Property underwent major renovations in the late 2010s,1432 N St,"<a href=""https://therealdeal.com/chicago/2022/07/29/former-gold-coast-home-of-dwyane-wade-sells-for-5-8m/"" target=""_blank"" rel=""noopener noreferrer"">A Gold Coast mansion</a> that once housed an NBA star and a fictional TV family sold for $5.8 million, the 38th Chicago-area home to top $5 million so far this year.",2022,"1432 N St Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
335,https://therealdeal.com/chicago/2022/07/28/villa-park-grants-purchase-extension-for-mixed-use-development/,"meter,mixed-use development,villa park",https://therealdeal.com/chicago/2022/07/28/villa-park-grants-purchase-extension-for-mixed-use-development/,Villa Park grants purchase extension for mixed-use development,Project to bring 210 residential units to Chicago suburb,110 South Villa Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/28/villa-park-grants-purchase-extension-for-mixed-use-development/"" target=""_blank"" rel=""noopener noreferrer"">A pair of developers</a> planning to bring a mixed-use apartment building to the Chicago suburb of Villa Park secured an extension for the project.",2022,"110 South Villa Avenue Chicago, IL","110 S Villa Ave, Villa Park, IL 60181, USA","(41.8877074, -87.96956229999999, 0.0)",41.8877074,-87.96956229999999,0.0
336,https://therealdeal.com/chicago/2022/07/28/sterling-bay-gets-206m-of-financing-for-fulton-market-office-project/,"meter,chicago,development,fulton market",https://therealdeal.com/chicago/2022/07/28/sterling-bay-gets-206m-of-financing-for-fulton-market-office-project/,Sterling Bay gets $206M of financing for Fulton Market office project,Firm’s 24-story building in West Loop broke ground this month,360 North Green Street (St,"<a href=""https://therealdeal.com/chicago/2022/07/28/sterling-bay-gets-206m-of-financing-for-fulton-market-office-project/"" target=""_blank"" rel=""noopener noreferrer"">Sterling Bay secured</a> $206 million of financing for a mixed-use office project in Chicago’s Fulton Market, which it broke ground on earlier this month.",2022,"360 North Green Street (St Chicago, IL","360 N Green St, Chicago, IL 60607, USA","(41.8886373, -87.6488244, 0.0)",41.8886373,-87.6488244,0.0
337,https://therealdeal.com/chicago/2022/07/28/mixed-use-project-approved-in-chicagos-englewood/,"meter,englewood,mixed-use,residential real estate,south side",https://therealdeal.com/chicago/2022/07/28/mixed-use-project-approved-in-chicagos-englewood/,Mixed-use project approved in Chicago’s Englewood,Development will yield retail and more than 100 residential units,914 West 63rd Street,"<a href=""https://therealdeal.com/chicago/2022/07/28/mixed-use-project-approved-in-chicagos-englewood/"" target=""_blank"" rel=""noopener noreferrer"">Developers have</a> secured approval for a $56 million mixed-use development in Englewood.",2022,"914 West 63rd Street Chicago, IL","914 W 63rd St, Chicago, IL 60621, USA","(41.779898, -87.648078, 0.0)",41.779898,-87.648078,0.0
338,https://therealdeal.com/chicago/2022/07/28/bear-peak-closes-22m-suburban-chicago-condo-deconversion/,"meter,condo deconversions,condo market,multifamily market,naperville,suburban chicago",https://therealdeal.com/chicago/2022/07/28/bear-peak-closes-22m-suburban-chicago-condo-deconversion/,Bear Peak closes $22M suburban Chicago condo deconversion,Local investment firm has made unsolicited offers of $500M to turn area condos into rentals in recent months,1669 Ishnala Drive,"<a href=""https://therealdeal.com/chicago/2022/07/28/bear-peak-closes-22m-suburban-chicago-condo-deconversion/"" target=""_blank"" rel=""noopener noreferrer"">Chicago multifamily</a> investment firm Bear Peak Capital completed the $21.7 million purchase of a 152-unit suburban Naperville complex in a deal that will turn the property’s housing from condos into apartment rentals.",2022,"1669 Ishnala Drive Chicago, IL","Ishnala Dr, Illinois, USA","(41.656119, -87.8026229, 0.0)",41.656119,-87.8026229,0.0
339,https://therealdeal.com/chicago/2022/07/28/aurora-approves-tif-district-for-246-unit-apartment-building/,"meter,aurora,tax increment financing district",https://therealdeal.com/chicago/2022/07/28/aurora-approves-tif-district-for-246-unit-apartment-building/,Aurora approves TIF district for 246-unit apartment building,Deadlines pushed back by City Council,100 North Broadway,"<a href=""https://therealdeal.com/chicago/2022/07/28/aurora-approves-tif-district-for-246-unit-apartment-building/"" target=""_blank"" rel=""noopener noreferrer"">Aurora has a new tax</a> increment financing district.",2022,"100 North Broadway Chicago, IL","North Broadway, Chicago, IL 60613, USA","(41.9512089, -87.6496156, 0.0)",41.9512089,-87.6496156,0.0
340,https://therealdeal.com/chicago/2022/07/27/this-developer-sold-all-its-west-loop-condos-before-the-building-was-complete/,"meter,condo market,residential real estate,west loop",https://therealdeal.com/chicago/2022/07/27/this-developer-sold-all-its-west-loop-condos-before-the-building-was-complete/,This developer sold all its West Loop condos before the building was complete,Belgravia Group has been developing in the West Loop since 2004,311 S. Racine Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/27/this-developer-sold-all-its-west-loop-condos-before-the-building-was-complete/"" target=""_blank"" rel=""noopener noreferrer"">Belgravia Group uses</a> Google Street View to compare the West Loop’s bustling residential areas with photos of previous condo sales near empty lots and vacant buildings. The pitch: early investors have the most to gain.",2022,"311 S. Racine Avenue Chicago, IL","311 S Racine Ave, Chicago, IL 60607, USA","(41.877296, -87.656548, 0.0)",41.877296,-87.656548,0.0
341,https://therealdeal.com/chicago/2022/07/27/no-views-no-tenants-industrious-priciest-flex-space-demand/,"meter,industrious,office market,penn 1,west loop,willis tower",https://therealdeal.com/chicago/2022/07/27/no-views-no-tenants-industrious-priciest-flex-space-demand/,Industrious’ priciest flex space in demand as tenants spurn windowless offices,"Willis Tower coworking office demand is at an all-time high, but not all space is created equally",1 at 250 West 34th Street,"<a href=""https://therealdeal.com/chicago/2022/07/27/no-views-no-tenants-industrious-priciest-flex-space-demand/"" target=""_blank"" rel=""noopener noreferrer"">Stroll through the</a> flex space provider Industrious’ 50,000-square-foot suite on the 44th floor of Chicago’s tallest building and you’ll see a thriving environment, mostly.",2022,"1 at 250 West 34th Street Chicago, IL","250 W 34th St, Chicago, IL 60616, USA","(41.8327234, -87.6333124, 0.0)",41.8327234,-87.6333124,0.0
342,https://therealdeal.com/chicago/2022/07/27/miracle-on-the-loop-inside-reschkes-dramatic-google-play/,"meter,central loop,google,loop,mike reschke,office market",https://therealdeal.com/chicago/2022/07/27/miracle-on-the-loop-inside-reschkes-dramatic-google-play/,Miracle on the Loop: Inside Reschke’s dramatic Google play,A surprise deal highlights Chicago real estate players’ taste for musical chairs,111 West Monroe Street,"<a href=""https://therealdeal.com/chicago/2022/07/27/miracle-on-the-loop-inside-reschkes-dramatic-google-play/"" target=""_blank"" rel=""noopener noreferrer"">Without BMO Harris</a> Bank uprooting from Chicago’s historic financial district on LaSalle Street, Mike Reschke might have missed his chance to build Google a spanking new compound in the middle of the Loop.",2022,"111 West Monroe Street Chicago, IL","111 W Monroe St, Chicago, IL 60603, USA","(41.8804676, -87.6313559, 0.0)",41.8804676,-87.6313559,0.0
343,https://therealdeal.com/chicago/2022/07/27/loop-office-building-owners-face-borrower-woes/,"meter,chicago office market,loop",https://therealdeal.com/chicago/2022/07/27/loop-office-building-owners-face-borrower-woes/,Loop office building owners face borrower woes,Jackson Boulevard and LaSalle Street buildings continue to struggle from the pandemic,216 West Jackson Boulevard,"<a href=""https://therealdeal.com/chicago/2022/07/27/loop-office-building-owners-face-borrower-woes/"" target=""_blank"" rel=""noopener noreferrer"">Two Loop landlords</a> are on the brink of default.",2022,"216 West Jackson Boulevard Chicago, IL","216 W Jackson Blvd, Chicago, IL 60606, USA","(41.8784646, -87.6345247, 0.0)",41.8784646,-87.6345247,0.0
344,https://therealdeal.com/chicago/2022/07/27/ken-griffin-lists-two-chicago-condos-ahead-of-citadel-move/,"meter,ken griffin,luxury housing,park tower",https://therealdeal.com/chicago/2022/07/27/ken-griffin-lists-two-chicago-condos-ahead-of-citadel-move/,Ken Griffin lists two Chicago condos ahead of Citadel move,Griffin bought the units for $21.9 million in two transactions,800 N Michigan Ave,"<a href=""https://therealdeal.com/chicago/2022/07/27/ken-griffin-lists-two-chicago-condos-ahead-of-citadel-move/"" target=""_blank"" rel=""noopener noreferrer"">Ken Griffin is</a> leaving Chicago, really.",2022,"800 N Michigan Ave Chicago, IL","Park Tower, 800 N Michigan Ave, Chicago, IL 60611, USA","(41.8971181, -87.62550189999999, 0.0)",41.8971181,-87.62550189999999,0.0
345,https://therealdeal.com/chicago/2022/07/27/google-buying-chicagos-thompson-center-for-105m/,"meter,central loop,google,mike reschke,thompson center",https://therealdeal.com/chicago/2022/07/27/google-buying-chicagos-thompson-center-for-105m/,Google buying Chicago’s Thompson Center for $105M,Mike Reschke to work on redeveloping building to have ready for tech giant by 2026,111 West Monroe Street,"<a href=""https://therealdeal.com/chicago/2022/07/27/google-buying-chicagos-thompson-center-for-105m/"" target=""_blank"" rel=""noopener noreferrer"">Veteran Chicago</a> developer Mike Reschke has completed a deft juggling act with the struggling Central Loop properties to land Google for the Thompson Center in a much-needed boost for the LaSalle Street corridor.",2022,"111 West Monroe Street Chicago, IL","111 W Monroe St, Chicago, IL 60603, USA","(41.8804676, -87.6313559, 0.0)",41.8804676,-87.6313559,0.0
346,https://therealdeal.com/chicago/2022/07/27/former-cubs-pitcher-sells-lincolnwood-home-for-2-18m/,"meter,chicago cubs,lincolnwood,luxury housing",https://therealdeal.com/chicago/2022/07/27/former-cubs-pitcher-sells-lincolnwood-home-for-2-18m/,Former Cubs pitcher sells Lincolnwood home for $2.18M,This sets a new record for the inner Chicago suburb,6515 N Kilbourn Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/27/former-cubs-pitcher-sells-lincolnwood-home-for-2-18m/"" target=""_blank"" rel=""noopener noreferrer"">A former Cubs</a> pitcher set a new record, but not in baseball. Sean Marshall, who pitched for the team from 2006 to 2011, sold his 7,000-square-foot Lincolnwood home for more than $2.18 million — the highest home sale price in the inner Chicago suburb to date. The listing spent three months on the market, Crain’s reported.",2022,"6515 N Kilbourn Avenue Chicago, IL","6515 N Kilbourn Ave, Lincolnwood, IL 60712, USA","(41.9996511, -87.7405778, 0.0)",41.9996511,-87.7405778,0.0
347,https://therealdeal.com/chicago/2022/07/26/kennmar-to-renovate-mostly-vacant-citypark-shopping-center/,"meter,chicago suburbs,kennmar,lincolnshire,retail",https://therealdeal.com/chicago/2022/07/26/kennmar-to-renovate-mostly-vacant-citypark-shopping-center/,KennMar to renovate mostly vacant CityPark shopping center,Lincolnshire property is 33 percent occupied,2731 North Elston Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/26/kennmar-to-renovate-mostly-vacant-citypark-shopping-center/"" target=""_blank"" rel=""noopener noreferrer"">An Indiana real</a> estate firm plans to renovate the mostly empty suburban mall that it bought in Lincolnshire.",2022,"2731 North Elston Avenue Chicago, IL","2731 N Elston Ave, Chicago, IL 60647, USA","(41.931549, -87.685537, 0.0)",41.931549,-87.685537,0.0
348,https://therealdeal.com/chicago/2022/07/26/brookfield-seeks-to-unload-another-mag-mile-property/,"meter,brookfield,mag mile,magnificent mile,michigan avenue",https://therealdeal.com/chicago/2022/07/26/brookfield-seeks-to-unload-another-mag-mile-property/,Brookfield seeks to unload another Mag Mile property,Move comes after firm sold Water Tower Place,830 North Michigan Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/26/brookfield-seeks-to-unload-another-mag-mile-property/"" target=""_blank"" rel=""noopener noreferrer"">Brookfield Property</a> Partners is looking to unload another property on the Magnificent Mile, months after handing over the keys to Water Tower Place,",2022,"830 North Michigan Avenue Chicago, IL","830 N Michigan Ave, Chicago, IL 60611, USA","(41.8977238, -87.624731, 0.0)",41.8977238,-87.624731,0.0
349,https://therealdeal.com/chicago/2022/07/26/affordable-senior-housing-moves-forward-in-libertyville/,"meter,affordable housing,libertyville,senior housing",https://therealdeal.com/chicago/2022/07/26/affordable-senior-housing-moves-forward-in-libertyville/,Affordable senior housing moves forward in Libertyville,Development will bring 34 senior apartments to commercial area,500 Peterson Road,"<a href=""https://therealdeal.com/chicago/2022/07/26/affordable-senior-housing-moves-forward-in-libertyville/"" target=""_blank"" rel=""noopener noreferrer"">Libertyville is a</a> step closer to getting affordable senior housing.",2022,"500 Peterson Road Chicago, IL","W Peterson Ave, Chicago, IL, USA","(41.989865, -87.7458979, 0.0)",41.989865,-87.7458979,0.0
350,https://therealdeal.com/chicago/2022/07/25/sperry-equities-buys-bolingbrook-shopping-center/,"meter,chicago suburbs,retail",https://therealdeal.com/chicago/2022/07/25/sperry-equities-buys-bolingbrook-shopping-center/,Sperry Equities buys Bolingbrook shopping center,Deal echoes strength of Chicago retail market,137 North Weber Road,"<a href=""https://therealdeal.com/chicago/2022/07/25/sperry-equities-buys-bolingbrook-shopping-center/"" target=""_blank"" rel=""noopener noreferrer"">A California</a> investment firm bought a 113,000-square-foot Bolingbrook shopping center, reflecting strong demand for retail in Chicago.",2022,"137 North Weber Road Chicago, IL","137 N Weber Rd, Bolingbrook, IL 60490, USA","(41.6986346, -88.1247726, 0.0)",41.6986346,-88.1247726,0.0
351,https://therealdeal.com/chicago/2022/07/25/barbie-museum-home-sells-for-will-county-record-5-25m/,"meter,homer glen,luxury housing,residential real estate",https://therealdeal.com/chicago/2022/07/25/barbie-museum-home-sells-for-will-county-record-5-25m/,“Barbie museum” home sells for Will County record $5.25M,Homer Glen home has largest residential pool in Illinois,5 acres on 167th Street,"<a href=""https://therealdeal.com/chicago/2022/07/25/barbie-museum-home-sells-for-will-county-record-5-25m/"" target=""_blank"" rel=""noopener noreferrer"">Barbie’s Chicago-</a>area dream house fetched $5.25 million, an area record.",2022,"5 acres on 167th Street Chicago, IL","167th St, Illinois, USA","(41.5878081, -87.7830966, 0.0)",41.5878081,-87.7830966,0.0
352,https://therealdeal.com/chicago/2022/07/25/amazon-fresh-store-coming-to-tinley-park/,"meter,grocery stores,retail,tinley park",https://therealdeal.com/chicago/2022/07/25/amazon-fresh-store-coming-to-tinley-park/,Amazon Fresh Store coming to Tinley Park,Store will offer options to skip checkout line,16017 South Harlem Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/25/amazon-fresh-store-coming-to-tinley-park/"" target=""_blank"" rel=""noopener noreferrer"">An Amazon Fresh</a> store is coming to Tinley Park.",2022,"16017 South Harlem Avenue Chicago, IL","16017 S Harlem Ave, Tinley Park, IL 60477, USA","(41.5993933, -87.7931346, 0.0)",41.5993933,-87.7931346,0.0
353,https://therealdeal.com/chicago/2022/07/22/vista-property-scores-60m-construction-loan-for-river-north-apartment-tower/,"meter,capital market,multifamily market,river north,vista property",https://therealdeal.com/chicago/2022/07/22/vista-property-scores-60m-construction-loan-for-river-north-apartment-tower/,Vista Property scores $60M construction loan for River North apartment tower,Project on North Wells Street set to be completed in 2024,168 apartment units at 741 North Wells Street,"<a href=""https://therealdeal.com/chicago/2022/07/22/vista-property-scores-60m-construction-loan-for-river-north-apartment-tower/"" target=""_blank"" rel=""noopener noreferrer"">Hymie Mishan’s and</a> Saul Sutton’s Vista Property just scored a $59.8 million construction loan to back a 21-story apartment development in Chicago’s River North neighborhood.",2022,"168 apartment units at 741 North Wells Street Chicago, IL","741 N Wells St, Chicago, IL 60654, USA","(41.89603030000001, -87.633811, 0.0)",41.89603030000001,-87.633811,0.0
354,https://therealdeal.com/chicago/2022/07/22/ex-art-institute-chair-lists-park-tower-condo-for-13-5m/,"meter,condo market,luxury housing,park tower",https://therealdeal.com/chicago/2022/07/22/ex-art-institute-chair-lists-park-tower-condo-for-13-5m/,Ex-Art Institute Chair lists Park Tower condo for $13.5M,It marks the city’s third-highest asking price for a condo,800 North Michigan Avenue,"<a href=""https://therealdeal.com/chicago/2022/07/22/ex-art-institute-chair-lists-park-tower-condo-for-13-5m/"" target=""_blank"" rel=""noopener noreferrer"">The former chair of</a> the Art Institute of Chicago, a retired chair of investment firm Harris Associates, is asking the city’s third-highest price for a Park Tower condominium.",2022,"800 North Michigan Avenue Chicago, IL","Park Tower, 800 N Michigan Ave, Chicago, IL 60611, USA","(41.8971181, -87.62550189999999, 0.0)",41.8971181,-87.62550189999999,0.0
355,https://therealdeal.com/chicago/2022/07/22/condos-at-tribune-tower-one-chicago-sell-for-north-of-4-million/,"subscriber-inline,housing market,luxury real estate,residential real estate",https://therealdeal.com/chicago/2022/07/22/condos-at-tribune-tower-one-chicago-sell-for-north-of-4-million/,"Condos at Tribune Tower, One Chicago sell for north of $4 million","Both got listing price, a rarity in Downtown market lately","90 percent leased, according to the developer. St","<a href=""https://therealdeal.com/chicago/2022/07/22/condos-at-tribune-tower-one-chicago-sell-for-north-of-4-million/"" target=""_blank"" rel=""noopener noreferrer"">Two of Chicago’s</a> newest high-end residential condominium developments saw units sell for north of $4 million this week.",2022,"90 percent leased, according to the developer. St Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
356,https://therealdeal.com/chicago/2022/07/21/piece-of-walgreens-deerfield-campus-hits-market/,"meter,deerfield,suburban chicago,walgreens",https://therealdeal.com/chicago/2022/07/21/piece-of-walgreens-deerfield-campus-hits-market/,Piece of Walgreens’ Deerfield campus hits market,Property along Lake Cook Road spans 37.5 acres,1435 Lake Road,"<a href=""https://therealdeal.com/chicago/2022/07/21/piece-of-walgreens-deerfield-campus-hits-market/"" target=""_blank"" rel=""noopener noreferrer"">Part of the vacant</a> former Walgreens office campus in Deerfield is hitting the market.",2022,"1435 Lake Road Chicago, IL","1435 W Lake St, Chicago, IL 60607, USA","(41.8851642, -87.6636108, 0.0)",41.8851642,-87.6636108,0.0
