,Zip Code,geometry,Name,Median Home Price,1 Year Percent Change,5 Year Percent Change,Price as int
0,60614,"POLYGON ((-87.678284 41.930484, -87.678257 41.931001, -87.67817 41.931888, -87.678135 41.932285, -87.678137 41.932467, -87.67814 41.932736, -87.677525 41.932745, -87.675705 41.932769, -87.675681 41.932497, -87.675665 41.932316, -87.675563 41.932316, -87.675259 41.93232, -87.675158 41.932322, -87.675097 41.932322, -87.674914 41.932325, -87.674854 41.932326, -87.674644 41.932328, -87.674017 41.932335, -87.674141 41.934688, -87.674117 41.934769, -87.673941 41.934804, -87.673942 41.934897, -87.673884 41.934943, -87.673838 41.934979, -87.673508 41.934979, -87.673503 41.934799, -87.673486 41.93424, -87.673469 41.93368, -87.673452 41.933104, -87.673446 41.932951, -87.673431 41.932494, -87.673426 41.932342, -87.67339 41.932342, -87.673364 41.932343, -87.673201 41.932344, -87.672991 41.932347, -87.673011 41.93278, -87.673003 41.932797, -87.67241 41.932804, -87.670842 41.932824, -87.669021 41.932842, -87.668999 41.932396, -87.668637 41.9324, -87.668394 41.932404, -87.668153 41.932406, -87.66779 41.932411, -87.667804 41.93286, -87.667476 41.932868, -87.666 41.932893, -87.664895 41.932908, -87.664219 41.932922, -87.663583 41.932931, -87.662961 41.932936, -87.661806 41.932959, -87.661785 41.932507, -87.661373 41.932514, -87.661129 41.932518, -87.661135 41.932695, -87.661146 41.932974, -87.66095 41.932979, -87.660375 41.932986, -87.660162 41.932989, -87.660137 41.932985, -87.66008 41.932966, -87.659831 41.932862, -87.65982 41.932846, -87.659806 41.932538, -87.659675 41.932539, -87.659324 41.932545, -87.659226 41.932546, -87.658951 41.932551, -87.65871 41.932556, -87.658713 41.932647, -87.658722 41.93292, -87.658726 41.933011, -87.65824 41.933018, -87.658096 41.933021, -87.658092 41.932999, -87.656701 41.933014, -87.656686 41.932669, -87.65655 41.93268, -87.656517 41.932594, -87.656284 41.932598, -87.656196 41.932599, -87.656052 41.932601, -87.656054 41.932692, -87.656006 41.932693, -87.65602 41.933053, -87.655771 41.933056, -87.655102 41.933072, -87.654488 41.933081, -87.653875 41.933091, -87.653865 41.932819, -87.653859 41.932638, -87.653734 41.93264, -87.653361 41.932647, -87.653237 41.93265, -87.653209 41.93265, -87.653128 41.932651, -87.653101 41.932652, -87.653104 41.932832, -87.65311 41.933105, -87.653031 41.933107, -87.652615 41.933116, -87.652072 41.93312, -87.652044 41.93312, -87.652041 41.933097, -87.651704 41.933101, -87.651704 41.933021, -87.651445 41.933035, -87.651448 41.933126, -87.651098 41.933133, -87.650048 41.933157, -87.650019 41.933158, -87.649699 41.933171, -87.649622 41.933147, -87.649439 41.933162, -87.649425 41.93271, -87.649253 41.932714, -87.649012 41.93272, -87.649015 41.93282, -87.649026 41.933121, -87.64903 41.933222, -87.648351 41.933232, -87.647802 41.93324, -87.647684 41.933243, -87.647485 41.933249, -87.647178 41.933252, -87.647156 41.933252, -87.647095 41.93311, -87.647001 41.932893, -87.646985 41.932854, -87.646666 41.932863, -87.646662 41.932768, -87.646581 41.932768, -87.646241 41.932774, -87.645514 41.932788, -87.645224 41.932793, -87.644886 41.932801, -87.644888 41.932827, -87.644867 41.932928, -87.644817 41.933111, -87.644781 41.933248, -87.64468 41.933576, -87.644663 41.933605, -87.644584 41.933739, -87.644428 41.933977, -87.644386 41.934043, -87.644265 41.934252, -87.644211 41.934092, -87.644177 41.933532, -87.64347 41.933544, -87.643463 41.932829, -87.643436 41.932829, -87.642912 41.93284, -87.642738 41.932844, -87.642747 41.93313, -87.642755 41.93334, -87.642243 41.93335, -87.642054 41.933358, -87.641689 41.933374, -87.641673 41.932863, -87.641343 41.93287, -87.641279 41.932884, -87.640288 41.932903, -87.639327 41.93292, -87.637955 41.932932, -87.637346 41.932931, -87.637022 41.932911, -87.636751 41.932894, -87.63624 41.932854, -87.636214 41.932915, -87.636136 41.933097, -87.636111 41.933159, -87.635553 41.93326, -87.635423 41.933306, -87.635387 41.93332, -87.635268 41.933338, -87.635055 41.933356, -87.634739 41.933363, -87.634229 41.93335, -87.633316 41.933332, -87.632612 41.933319, -87.632522 41.933371, -87.632254 41.933528, -87.632165 41.933581, -87.632169 41.933613, -87.632244 41.933894, -87.63225 41.933922, -87.632327 41.93425, -87.632377 41.934396, -87.632443 41.934585, -87.632503 41.934735, -87.632589 41.934918, -87.63264 41.935026, -87.632751 41.935231, -87.632419 41.934899, -87.63234 41.934815, -87.632321 41.934804, -87.632388 41.934962, -87.632463 41.935109, -87.632592 41.935379, -87.632937 41.935872, -87.633142 41.936139, -87.633326 41.936352, -87.63354 41.936581, -87.633644 41.936687, -87.633784 41.93682, -87.633713 41.936821, -87.63261 41.936837, -87.632243 41.936843, -87.632178 41.936642, -87.632093 41.936127, -87.632069 41.935977, -87.631944 41.935675, -87.631812 41.935406, -87.631584 41.935071, -87.631415 41.934775, -87.631009 41.93424, -87.630776 41.933934, -87.630578 41.933649, -87.630534 41.933511, -87.630552 41.933385, -87.630571 41.933259, -87.63074 41.9331, -87.630865 41.933034, -87.631123 41.932946, -87.631164 41.932938, -87.631358 41.932902, -87.631397 41.932838, -87.631538 41.932815, -87.631893 41.93276, -87.631961 41.932749, -87.632102 41.932727, -87.63222 41.932743, -87.632577 41.932793, -87.632696 41.93281, -87.632443 41.932388, -87.632557 41.932348, -87.632667 41.932222, -87.632697 41.932002, -87.632756 41.931684, -87.632852 41.931338, -87.632771 41.930882, -87.632705 41.930624, -87.632698 41.930504, -87.632706 41.929867, -87.63267 41.929554, -87.632604 41.929219, -87.632494 41.928741, -87.63245 41.927956, -87.632436 41.92744, -87.632363 41.926896, -87.632393 41.926644, -87.632334 41.926375, -87.632209 41.926133, -87.632591 41.925894, -87.632505 41.925908, -87.631829 41.926025, -87.631446 41.926093, -87.631347 41.92611, -87.631214 41.926133, -87.631161 41.926143, -87.631065 41.92616, -87.630815 41.926203, -87.630683 41.926227, -87.630466 41.926287, -87.629815 41.92647, -87.629599 41.926531, -87.62516 41.926869, -87.623878 41.925749, -87.615956 41.918831, -87.613754 41.911576, -87.624606 41.911305, -87.624885 41.911265, -87.625731 41.911148, -87.626004 41.91111, -87.626057 41.911109, -87.626094 41.911109, -87.626219 41.911107, -87.626273 41.911107, -87.626487 41.911176, -87.626587 41.91118, -87.627096 41.911256, -87.627663 41.911242, -87.628886 41.911223, -87.62915 41.911218, -87.629537 41.911212, -87.629942 41.911205, -87.630207 41.911202, -87.630502 41.911197, -87.630831 41.911192, -87.630939 41.91119, -87.631268 41.911195, -87.631382 41.911198, -87.631682 41.911181, -87.631687 41.911217, -87.631712 41.911292, -87.631861 41.911553, -87.631885 41.911593, -87.632612 41.912779, -87.632775 41.913044, -87.632935 41.912989, -87.632984 41.912953, -87.63302 41.912914, -87.633054 41.91285, -87.633079 41.912782, -87.633083 41.912282, -87.633071 41.911926, -87.63306 41.911373, -87.633076 41.911161, -87.633148 41.911163, -87.63323 41.911164, -87.633526 41.911163, -87.6337 41.911162, -87.634414 41.911161, -87.634579 41.911161, -87.634711 41.91116, -87.634909 41.911158, -87.635503 41.911152, -87.635701 41.91115, -87.635893 41.911148, -87.63647 41.911141, -87.636663 41.91114, -87.636664 41.911197, -87.636667 41.911288, -87.636683 41.911733, -87.636684 41.911748, -87.637513 41.911735, -87.638055 41.911723, -87.638055 41.91161, -87.638039 41.911179, -87.638594 41.911172, -87.638592 41.911115, -87.638834 41.911111, -87.639563 41.911099, -87.639806 41.911096, -87.639936 41.911093, -87.640327 41.911086, -87.640458 41.911085, -87.641017 41.911076, -87.641585 41.911067, -87.642225 41.911057, -87.642413 41.911054, -87.643064 41.911043, -87.643431 41.911018, -87.643615 41.911004, -87.64417 41.910991, -87.644356 41.910987, -87.644555 41.91098, -87.644985 41.910968, -87.645155 41.910965, -87.645356 41.910963, -87.645453 41.910961, -87.645747 41.910957, -87.645845 41.910956, -87.645925 41.910954, -87.646168 41.91095, -87.64625 41.91095, -87.646371 41.910948, -87.646735 41.910941, -87.646857 41.91094, -87.6469 41.910939, -87.647032 41.910937, -87.647076 41.910937, -87.647075 41.91103, -87.647072 41.91131, -87.647072 41.911404, -87.64718 41.91142, -87.647507 41.911468, -87.647616 41.911484, -87.647614 41.911438, -87.647615 41.911393, -87.647675 41.911391, -87.647742 41.91139, -87.648131 41.911387, -87.648284 41.911386, -87.648285 41.911415, -87.648286 41.911426, -87.648288 41.911505, -87.64829 41.911536, -87.648536 41.911531, -87.648699 41.911529, -87.648887 41.911533, -87.64896 41.911535, -87.649151 41.911559, -87.649271 41.911581, -87.649369 41.9116, -87.649512 41.911635, -87.649511 41.911602, -87.64951 41.911544, -87.64952 41.911506, -87.64953 41.911475, -87.649509 41.911473, -87.649501 41.9109, -87.649747 41.911077, -87.650488 41.911609, -87.650736 41.911787, -87.651217 41.91178, -87.651567 41.911775, -87.652616 41.91176, -87.65266 41.911759, -87.653141 41.911752, -87.653142 41.911784, -87.653145 41.911881, -87.653147 41.911914, -87.653395 41.912141, -87.654139 41.912824, -87.654388 41.913052, -87.65452 41.91297, -87.654598 41.912927, -87.654893 41.912766, -87.655052 41.91269, -87.655255 41.912599, -87.655479 41.912499, -87.655496 41.912519, -87.655548 41.912582, -87.655566 41.912603, -87.655552 41.912242, -87.65551 41.91116, -87.655497 41.9108, -87.655537 41.910799, -87.655579 41.910798, -87.655757 41.910795, -87.655828 41.910794, -87.655912 41.910794, -87.656031 41.910793, -87.656297 41.910792, -87.656388 41.91079, -87.656507 41.910789, -87.656822 41.910785, -87.656873 41.910785, -87.657187 41.911623, -87.657191 41.911632, -87.657245 41.911799, -87.65761 41.912918, -87.657656 41.913136, -87.657765 41.913572, -87.658169 41.914083, -87.658314 41.914266, -87.658445 41.914465, -87.658773 41.914735, -87.659318 41.915184, -87.659508 41.915272, -87.659595 41.915312, -87.660157 41.915571, -87.660542 41.91575, -87.66086 41.915966, -87.661387 41.915995, -87.661831 41.915862, -87.662371 41.915568, -87.662412 41.915547, -87.663011 41.915414, -87.663356 41.915485, -87.663485 41.915511, -87.6636 41.91559, -87.663677 41.915643, -87.663809 41.915733, -87.664126 41.916614, -87.664161 41.916709, -87.664214 41.916968, -87.664421 41.917581, -87.664555 41.917775, -87.664764 41.91803, -87.665078 41.918331, -87.666092 41.919497, -87.667094 41.920504, -87.667136 41.920544, -87.667296 41.920698, -87.667312 41.920722, -87.667461 41.920942, -87.667709 41.921366, -87.667719 41.921383, -87.66785 41.921576, -87.667948 41.921722, -87.668033 41.921847, -87.66836 41.922035, -87.668406 41.922062, -87.668523 41.922101, -87.668546 41.921991, -87.668567 41.921894, -87.668576 41.921866, -87.668581 41.921851, -87.668586 41.921806, -87.668607 41.921706, -87.668615 41.921665, -87.668627 41.921609, -87.668625 41.921555, -87.6686 41.92133, -87.668495 41.920678, -87.66846 41.92046, -87.668397 41.920074, -87.668393 41.920048, -87.668362 41.919853, -87.668268 41.919238, -87.668252 41.919121, -87.668197 41.918922, -87.668093 41.918547, -87.668067 41.918423, -87.667996 41.918071, -87.667991 41.918054, -87.667961 41.917932, -87.667916 41.917765, -87.6679 41.917705, -87.667776 41.917319, -87.667764 41.917269, -87.667761 41.917254, -87.667762 41.917097, -87.667763 41.917015, -87.667766 41.916876, -87.667772 41.916772, -87.667778 41.916692, -87.667781 41.916638, -87.667789 41.916513, -87.66779 41.91648, -87.667794 41.916427, -87.667799 41.916207, -87.667801 41.916128, -87.6679 41.916121, -87.667922 41.916121, -87.668065 41.916119, -87.668174 41.916117, -87.668331 41.916109, -87.668393 41.916107, -87.668439 41.916105, -87.669079 41.916746, -87.670457 41.917877, -87.670541 41.917874, -87.670657 41.917871, -87.670751 41.917873, -87.670817 41.917874, -87.670939 41.917876, -87.671015 41.917877, -87.671082 41.917879, -87.671174 41.91788, -87.671348 41.917884, -87.671452 41.91788, -87.671545 41.917878, -87.671648 41.917874, -87.671826 41.917868, -87.671958 41.917865, -87.672062 41.917864, -87.672201 41.917861, -87.672622 41.917852, -87.672762 41.91785, -87.673004 41.917845, -87.673618 41.917833, -87.673733 41.917831, -87.673976 41.917827, -87.673982 41.918054, -87.673984 41.918156, -87.673988 41.918282, -87.6746 41.918273, -87.675195 41.918262, -87.675809 41.918249, -87.676417 41.918238, -87.677023 41.918228, -87.677034 41.918449, -87.677055 41.919131, -87.677669 41.919122, -87.677672 41.919202, -87.677675 41.919281, -87.677677 41.919339, -87.677683 41.919516, -87.677686 41.919575, -87.677689 41.919668, -87.6777 41.919948, -87.677704 41.920042, -87.677626 41.920031, -87.677095 41.920044, -87.67713 41.920947, -87.676706 41.920956, -87.676682 41.92095, -87.676603 41.920907, -87.676568 41.92088, -87.67652 41.920829, -87.676484 41.920773, -87.676463 41.920784, -87.676433 41.920784, -87.6764 41.920773, -87.676338 41.920729, -87.676233 41.920668, -87.67582 41.92043, -87.675491 41.920238, -87.67543 41.920202, -87.675279 41.920095, -87.67526 41.920076, -87.675278 41.920141, -87.675333 41.920338, -87.675352 41.920404, -87.675205 41.920349, -87.674764 41.920184, -87.674618 41.920129, -87.674785 41.920221, -87.674837 41.92025, -87.6752 41.920443, -87.675287 41.920496, -87.675451 41.920595, -87.675543 41.920651, -87.675821 41.920819, -87.675914 41.920875, -87.676032 41.920946, -87.676503 41.921213, -87.676848 41.921409, -87.676682 41.921412, -87.676515 41.921414, -87.677781 41.922122, -87.677784 41.922192, -87.67779 41.922318, -87.677789 41.92244, -87.677797 41.922652, -87.677799 41.922706, -87.677804 41.922838, -87.677805 41.922871, -87.677808 41.922926, -87.67781 41.922999, -87.677814 41.923098, -87.677814 41.923119, -87.67782 41.923236, -87.677825 41.923374, -87.677835 41.923633, -87.677837 41.923698, -87.677845 41.923892, -87.677853 41.924118, -87.677858 41.924222, -87.677871 41.924551, -87.677876 41.924632, -87.67788 41.924712, -87.677885 41.924799, -87.677889 41.924869, -87.677899 41.925026, -87.677903 41.925093, -87.677915 41.925295, -87.67792 41.925363, -87.67799 41.926297, -87.678099 41.927256, -87.678162 41.927849, -87.678169 41.927911, -87.678169 41.927933, -87.67817 41.928001, -87.67817 41.928025, -87.678169 41.928083, -87.678168 41.928142, -87.678166 41.928258, -87.678165 41.928317, -87.678167 41.928534, -87.678175 41.928624, -87.678219 41.929199, -87.678273 41.929918, -87.678284 41.930484))", , , , ,0
1,60657,"POLYGON ((-87.678484 41.944306, -87.678139 41.944311, -87.67814 41.94438, -87.677872 41.944382, -87.677919 41.944802, -87.678378 41.944791, -87.678384 41.945038, -87.678019 41.945041, -87.677892 41.945042, -87.677906 41.945494, -87.677918 41.945946, -87.677931 41.9464, -87.676377 41.94642, -87.676384 41.946782, -87.676125 41.94679, -87.676123 41.94671, -87.676121 41.946636, -87.675816 41.946643, -87.67581 41.946428, -87.674854 41.946446, -87.674702 41.946445, -87.674703 41.946172, -87.674704 41.945988, -87.67466 41.945989, -87.674564 41.94599, -87.674144 41.945996, -87.674004 41.945998, -87.674 41.946183, -87.673998 41.946357, -87.674001 41.946454, -87.674007 41.946738, -87.674011 41.946924, -87.673978 41.946924, -87.673932 41.946924, -87.673881 41.946924, -87.673849 41.946925, -87.673799 41.946926, -87.673762 41.946926, -87.673732 41.946927, -87.673669 41.946927, -87.673625 41.946928, -87.673626 41.946899, -87.673632 41.946813, -87.673634 41.946785, -87.673472 41.946551, -87.673397 41.946451, -87.673056 41.946548, -87.673054 41.946519, -87.672962 41.946517, -87.67293 41.946518, -87.672813 41.946521, -87.672822 41.946829, -87.672638 41.946831, -87.672624 41.946935, -87.672481 41.946939, -87.672243 41.946942, -87.671532 41.946955, -87.671295 41.946959, -87.671288 41.946593, -87.671287 41.946485, -87.670678 41.946492, -87.670307 41.946495, -87.670309 41.946601, -87.670318 41.946858, -87.670072 41.946861, -87.670076 41.946975, -87.669832 41.946977, -87.669467 41.946982, -87.669101 41.946986, -87.668858 41.94699, -87.668666 41.94699, -87.668616 41.946991, -87.668253 41.947, -87.667893 41.947005, -87.667652 41.94701, -87.66764 41.946645, -87.667636 41.946513, -87.667031 41.94652, -87.666426 41.94653, -87.665818 41.946542, -87.665638 41.946545, -87.665651 41.946927, -87.665226 41.946936, -87.66523 41.947049, -87.664986 41.947052, -87.664633 41.947057, -87.664257 41.947063, -87.664164 41.947064, -87.664015 41.947068, -87.663773 41.947071, -87.663403 41.947078, -87.663386 41.946604, -87.661583 41.946634, -87.659299 41.946671, -87.659161 41.946678, -87.659168 41.946964, -87.659171 41.947053, -87.658864 41.947043, -87.658853 41.946688, -87.658554 41.946693, -87.657724 41.946712, -87.657739 41.94717, -87.657635 41.947171, -87.657382 41.947176, -87.657252 41.947178, -87.657104 41.94718, -87.656849 41.947184, -87.656663 41.947194, -87.656516 41.947202, -87.656313 41.947213, -87.655755 41.947221, -87.655565 41.947225, -87.655554 41.946723, -87.65552 41.946723, -87.655068 41.946724, -87.655046 41.946252, -87.655038 41.946229, -87.655012 41.946203, -87.654926 41.946126, -87.654905 41.946092, -87.654732 41.94566, -87.6547 41.945579, -87.654682 41.945548, -87.654658 41.945534, -87.654618 41.945528, -87.654275 41.945532, -87.654286 41.945874, -87.654319 41.946902, -87.65433 41.947245, -87.654179 41.947247, -87.654107 41.947249, -87.65374 41.947249, -87.653726 41.947249, -87.653704 41.947249, -87.653575 41.947249, -87.653513 41.947251, -87.653483 41.947252, -87.65333 41.947262, -87.653207 41.947263, -87.653116 41.947265, -87.653104 41.946895, -87.652492 41.946896, -87.652065 41.946906, -87.652073 41.947152, -87.652013 41.947149, -87.651897 41.947156, -87.6519 41.947224, -87.651903 41.947285, -87.651661 41.947288, -87.651292 41.947294, -87.650938 41.947299, -87.650697 41.947303, -87.650583 41.947304, -87.650454 41.947307, -87.650083 41.947314, -87.649728 41.94732, -87.649674 41.947321, -87.649486 41.947315, -87.649199 41.947306, -87.649043 41.947306, -87.648009 41.947313, -87.647714 41.947317, -87.647428 41.947322, -87.64738 41.947325, -87.647276 41.947354, -87.647126 41.947396, -87.646928 41.947462, -87.646286 41.947678, -87.645893 41.947812, -87.645549 41.947929, -87.645437 41.947744, -87.645274 41.947475, -87.64426 41.947815, -87.644531 41.948275, -87.644302 41.948353, -87.644133 41.948409, -87.643629 41.948581, -87.643461 41.948638, -87.643349 41.948454, -87.643332 41.948425, -87.643027 41.947894, -87.642921 41.947708, -87.642812 41.947521, -87.642487 41.946961, -87.642379 41.946775, -87.642344 41.946794, -87.642241 41.946852, -87.642207 41.946872, -87.642177 41.946902, -87.642089 41.946995, -87.64206 41.947026, -87.641971 41.947056, -87.641706 41.947146, -87.641618 41.947177, -87.641491 41.947215, -87.641112 41.947331, -87.640986 41.94737, -87.640937 41.947419, -87.640791 41.947568, -87.640743 41.947618, -87.640239 41.947736, -87.638727 41.948092, -87.638224 41.948211, -87.631205 41.949765, -87.630757 41.94877, -87.627459 41.943021, -87.62734 41.942535, -87.626114 41.937505, -87.626019 41.937117, -87.62596 41.936871, -87.625461 41.932436, -87.62516 41.926869, -87.629599 41.926531, -87.629815 41.92647, -87.630466 41.926287, -87.630683 41.926227, -87.630815 41.926203, -87.631065 41.92616, -87.631161 41.926143, -87.631214 41.926133, -87.631347 41.92611, -87.631446 41.926093, -87.631829 41.926025, -87.632505 41.925908, -87.632591 41.925894, -87.632209 41.926133, -87.632334 41.926375, -87.632393 41.926644, -87.632363 41.926896, -87.632436 41.92744, -87.63245 41.927956, -87.632494 41.928741, -87.632604 41.929219, -87.63267 41.929554, -87.632706 41.929867, -87.632698 41.930504, -87.632705 41.930624, -87.632771 41.930882, -87.632852 41.931338, -87.632756 41.931684, -87.632697 41.932002, -87.632667 41.932222, -87.632557 41.932348, -87.632443 41.932388, -87.632696 41.93281, -87.632577 41.932793, -87.63222 41.932743, -87.632102 41.932727, -87.631961 41.932749, -87.631893 41.93276, -87.631538 41.932815, -87.631397 41.932838, -87.631358 41.932902, -87.631164 41.932938, -87.631123 41.932946, -87.630865 41.933034, -87.63074 41.9331, -87.630571 41.933259, -87.630552 41.933385, -87.630534 41.933511, -87.630578 41.933649, -87.630776 41.933934, -87.631009 41.93424, -87.631415 41.934775, -87.631584 41.935071, -87.631812 41.935406, -87.631944 41.935675, -87.632069 41.935977, -87.632093 41.936127, -87.632178 41.936642, -87.632243 41.936843, -87.63261 41.936837, -87.633713 41.936821, -87.633784 41.93682, -87.633644 41.936687, -87.63354 41.936581, -87.633326 41.936352, -87.633142 41.936139, -87.632937 41.935872, -87.632592 41.935379, -87.632463 41.935109, -87.632388 41.934962, -87.632321 41.934804, -87.63234 41.934815, -87.632419 41.934899, -87.632751 41.935231, -87.63264 41.935026, -87.632589 41.934918, -87.632503 41.934735, -87.632443 41.934585, -87.632377 41.934396, -87.632327 41.93425, -87.63225 41.933922, -87.632244 41.933894, -87.632169 41.933613, -87.632165 41.933581, -87.632254 41.933528, -87.632522 41.933371, -87.632612 41.933319, -87.633316 41.933332, -87.634229 41.93335, -87.634739 41.933363, -87.635055 41.933356, -87.635268 41.933338, -87.635387 41.93332, -87.635423 41.933306, -87.635553 41.93326, -87.636111 41.933159, -87.636136 41.933097, -87.636214 41.932915, -87.63624 41.932854, -87.636751 41.932894, -87.637022 41.932911, -87.637346 41.932931, -87.637955 41.932932, -87.639327 41.93292, -87.640288 41.932903, -87.641279 41.932884, -87.641343 41.93287, -87.641673 41.932863, -87.641689 41.933374, -87.642054 41.933358, -87.642243 41.93335, -87.642755 41.93334, -87.642747 41.93313, -87.642738 41.932844, -87.642912 41.93284, -87.643436 41.932829, -87.643463 41.932829, -87.64347 41.933544, -87.644177 41.933532, -87.644211 41.934092, -87.644265 41.934252, -87.644386 41.934043, -87.644428 41.933977, -87.644584 41.933739, -87.644663 41.933605, -87.64468 41.933576, -87.644781 41.933248, -87.644817 41.933111, -87.644867 41.932928, -87.644888 41.932827, -87.644886 41.932801, -87.645224 41.932793, -87.645514 41.932788, -87.646241 41.932774, -87.646581 41.932768, -87.646662 41.932768, -87.646666 41.932863, -87.646985 41.932854, -87.647001 41.932893, -87.647095 41.93311, -87.647156 41.933252, -87.647178 41.933252, -87.647485 41.933249, -87.647684 41.933243, -87.647802 41.93324, -87.648351 41.933232, -87.64903 41.933222, -87.649026 41.933121, -87.649015 41.93282, -87.649012 41.93272, -87.649253 41.932714, -87.649425 41.93271, -87.649439 41.933162, -87.649622 41.933147, -87.649699 41.933171, -87.650019 41.933158, -87.650048 41.933157, -87.651098 41.933133, -87.651448 41.933126, -87.651445 41.933035, -87.651704 41.933021, -87.651704 41.933101, -87.652041 41.933097, -87.652044 41.93312, -87.652072 41.93312, -87.652615 41.933116, -87.653031 41.933107, -87.65311 41.933105, -87.653104 41.932832, -87.653101 41.932652, -87.653128 41.932651, -87.653209 41.93265, -87.653237 41.93265, -87.653361 41.932647, -87.653734 41.93264, -87.653859 41.932638, -87.653865 41.932819, -87.653875 41.933091, -87.654488 41.933081, -87.655102 41.933072, -87.655771 41.933056, -87.65602 41.933053, -87.656006 41.932693, -87.656054 41.932692, -87.656052 41.932601, -87.656196 41.932599, -87.656284 41.932598, -87.656517 41.932594, -87.65655 41.93268, -87.656686 41.932669, -87.656701 41.933014, -87.658092 41.932999, -87.658096 41.933021, -87.65824 41.933018, -87.658726 41.933011, -87.658722 41.93292, -87.658713 41.932647, -87.65871 41.932556, -87.658951 41.932551, -87.659226 41.932546, -87.659324 41.932545, -87.659675 41.932539, -87.659806 41.932538, -87.65982 41.932846, -87.659831 41.932862, -87.66008 41.932966, -87.660137 41.932985, -87.660162 41.932989, -87.660375 41.932986, -87.66095 41.932979, -87.661146 41.932974, -87.661135 41.932695, -87.661129 41.932518, -87.661373 41.932514, -87.661785 41.932507, -87.661806 41.932959, -87.662961 41.932936, -87.663583 41.932931, -87.664219 41.932922, -87.664895 41.932908, -87.666 41.932893, -87.667476 41.932868, -87.667804 41.93286, -87.66779 41.932411, -87.668153 41.932406, -87.668394 41.932404, -87.668637 41.9324, -87.668999 41.932396, -87.669021 41.932842, -87.670842 41.932824, -87.67241 41.932804, -87.673003 41.932797, -87.673011 41.93278, -87.672991 41.932347, -87.673201 41.932344, -87.673364 41.932343, -87.67339 41.932342, -87.673426 41.932342, -87.673431 41.932494, -87.673446 41.932951, -87.673452 41.933104, -87.673469 41.93368, -87.673486 41.93424, -87.673503 41.934799, -87.673508 41.934979, -87.673838 41.934979, -87.673884 41.934943, -87.673942 41.934897, -87.673941 41.934804, -87.674117 41.934769, -87.674141 41.934688, -87.674017 41.932335, -87.674644 41.932328, -87.674854 41.932326, -87.674914 41.932325, -87.675097 41.932322, -87.675158 41.932322, -87.675259 41.93232, -87.675563 41.932316, -87.675665 41.932316, -87.675681 41.932497, -87.675705 41.932769, -87.677525 41.932745, -87.67754 41.933204, -87.677554 41.93366, -87.677571 41.934116, -87.677693 41.934114, -87.678179 41.934109, -87.678183 41.93429, -87.677577 41.934312, -87.677586 41.93457, -87.677598 41.935025, -87.677612 41.935484, -87.677628 41.935937, -87.677642 41.93639, -87.677656 41.936848, -87.677781 41.936846, -87.678142 41.936841, -87.678267 41.93684, -87.678273 41.937022, -87.678291 41.937568, -87.678297 41.937751, -87.677811 41.937757, -87.677686 41.937759, -87.6777 41.938209, -87.677715 41.938668, -87.677842 41.938666, -87.678328 41.93866, -87.678333 41.938842, -87.678342 41.939115, -87.678349 41.93939, -87.678355 41.939573, -87.67836 41.939755, -87.678369 41.940027, -87.678376 41.940302, -87.678381 41.940485, -87.677896 41.940491, -87.677788 41.940493, -87.677796 41.940947, -87.677812 41.941405, -87.677919 41.941403, -87.678404 41.941397, -87.678408 41.941578, -87.678415 41.941851, -87.678422 41.942121, -87.678428 41.942302, -87.678432 41.942484, -87.67844 41.942752, -87.678447 41.943033, -87.678453 41.943216, -87.678458 41.943397, -87.678467 41.94368, -87.678474 41.943942, -87.678479 41.944124, -87.678484 41.944306))", , , , ,0
